# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = model_model
# start_datetime = 2023-05-02 19:49:24 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /tmp/tmp3g0x3jh1/7nxfj759.json
# init = 2 (Default)
# random
#   seed = 6022023
# output
#   file = /home/lab5/output/model-20230502194923_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10
516.729,0.914373,0.099147,3,11,0,-515.865,3.43998,-0.169934,24.7871,24.3398,23.7022,23.3565,23.1236,22.9787,23.0812,22.858,22.1781,22.3478
517.066,0.758448,0.099147,5,43,0,-513.566,4.23839,-0.623958,29.819,27.8902,25.3001,23.9713,23.1052,22.5782,22.9503,22.1456,19.8216,20.3842
516.636,0.887669,0.099147,4,23,0,-516.213,4.00352,-0.526153,26.9089,25.4335,23.4267,22.3849,21.7009,21.2827,21.5781,20.9383,19.0696,19.525
517.133,0.992222,0.099147,4,19,0,-516.514,4.08742,-0.525115,29.3049,27.7013,25.5197,24.387,23.6432,23.1886,23.5098,22.8141,20.7818,21.277
516.935,0.955113,0.099147,4,31,0,-515.436,3.79963,-0.344006,28.0706,27.0545,25.6391,24.8877,24.3878,24.0796,24.2975,23.8241,22.4115,22.76
516.896,0.815728,0.099147,2,3,0,-515.934,3.79832,-0.341163,28.1419,27.1316,25.7235,24.9758,24.4782,24.1714,24.3884,23.917,22.5103,22.8574
516.875,0.615616,0.099147,5,35,0,-512.402,4.09898,-0.570042,27.8993,26.2459,24.0099,22.8551,22.0995,21.6386,21.9641,21.2594,19.2117,19.7092
515.745,0.846098,0.099147,4,27,0,-515.145,4.27761,-0.706503,27.7383,25.7156,23.0286,21.6639,20.7797,20.2439,20.6221,19.8052,17.4688,18.0312
516.418,0.837696,0.099147,2,3,0,-513.801,4.34095,-0.721351,28.9649,26.81,23.953,22.5047,21.5673,20.9996,21.4003,20.5351,18.0649,18.6589
516.69,0.998336,0.099147,4,23,0,-515.733,4.47267,-0.743396,32.0728,29.6167,26.3696,24.728,23.6672,23.0255,23.4783,22.5008,19.7167,20.3851
516.911,0.954645,0.099147,4,19,0,-516.112,4.355,-0.698975,30.2766,28.0914,25.1858,23.7087,22.7512,22.1707,22.5804,21.6953,19.1615,19.7718
516.875,0.985495,0.099147,1,3,0,-516.821,4.37,-0.687034,31.234,29.0169,26.0641,24.5608,23.5855,22.9939,23.4115,22.5092,19.9226,20.546
516.69,0.954439,0.099147,4,31,0,-515.029,3.73444,-0.29674,28.0338,27.1563,25.9262,25.2695,24.8311,24.5601,24.7518,24.3351,23.0853,23.3946
517.044,0.98954,0.099147,4,31,0,-516.409,3.86062,-0.384509,28.2466,27.1063,25.5261,24.6914,24.1377,23.797,24.0379,23.5149,21.9621,22.3441
516.996,0.990999,0.099147,2,3,0,-516.948,3.85025,-0.41981,26.6531,25.4805,23.8631,23.0125,22.4497,22.1039,22.3483,21.818,20.2498,20.6347
517.073,0.999828,0.099147,3,11,0,-516.987,3.89779,-0.442678,27.1001,25.8444,24.1177,23.212,22.6138,22.2466,22.5062,21.9434,20.2836,20.6903
516.901,0.985098,0.099147,4,27,0,-516.752,4.09897,-0.568693,27.95,26.2974,24.0621,22.9075,22.1519,21.691,22.0165,21.3118,19.2636,19.7613
516.395,0.8448,0.099147,1,3,0,-515.789,4.15306,-0.527418,31.1959,29.4815,27.15,25.9397,25.1452,24.6596,25.0027,24.2596,22.0895,22.6182
516.787,0.991561,0.099147,4,31,0,-515.608,3.77009,-0.382748,25.8635,24.824,23.3833,22.6221,22.1172,21.8064,22.0261,21.5491,20.1323,20.4809
517.119,0.96204,0.099147,2,3,0,-516.533,3.79454,-0.373754,26.8277,25.7743,24.3126,23.5395,23.0262,22.7102,22.9337,22.4485,21.0062,21.3613
517.056,0.987564,0.099147,5,43,0,-516.875,4.2199,-0.602621,30.1292,28.2449,25.7074,24.4022,23.5501,23.0311,23.3976,22.6048,20.3095,20.8659
517.033,0.874703,0.099147,4,31,0,-515.483,3.65756,-0.282024,26.4807,25.6923,24.585,23.9927,23.5969,23.3522,23.5253,23.1488,22.0174,22.2977
516.955,0.985563,0.099147,3,15,0,-516.693,3.58297,-0.240363,26.0009,25.3396,24.4059,23.9039,23.5674,23.3589,23.5064,23.1854,22.2161,22.4569
516.204,0.819195,0.099147,1,3,0,-516.064,3.54269,-0.265592,24.1373,23.4599,22.5065,21.9956,21.6537,21.4421,21.5918,21.2662,20.286,20.5291
516.204,0.971957,0.099147,4,27,0,-515.203,4.03965,-0.455039,30.7132,29.2514,27.2443,26.1932,25.4996,25.0741,25.3748,24.7228,22.8027,23.2728
516.988,1,0.099147,2,7,0,-516.328,4.03243,-0.479457,29.5024,28.0248,26.0025,24.9466,24.251,23.8249,24.126,23.4733,21.5565,22.025
516.23,0.831438,0.099147,2,3,0,-516.108,3.99588,-0.534702,26.3973,24.9271,22.9296,21.8937,21.214,20.7987,21.0921,20.4567,18.6027,19.0542
514.991,0.918764,0.099147,4,19,0,-514.541,4.36089,-0.769358,27.6921,25.5004,22.6128,21.1575,20.2188,19.6518,20.0519,19.1885,16.7369,17.3245
514.16,0.918422,0.099147,3,11,0,-513.419,4.15604,-0.668935,25.8422,24.0544,21.6677,20.45,19.6589,19.1786,19.5177,18.7849,16.6798,17.1878
515.842,0.891503,0.099147,3,15,0,-512.601,4.42442,-0.677383,33.4141,31.0743,27.9542,26.364,25.3315,24.7049,25.1472,24.1914,21.4482,22.1098
516.867,1,0.099147,2,3,0,-515.775,4.33624,-0.695539,29.8522,27.7079,24.8552,23.4045,22.4638,21.8934,22.296,21.4263,18.9355,19.5355
516.196,0.894633,0.099147,2,3,0,-516.102,4.29454,-0.703637,28.3214,26.2642,23.5304,22.1415,21.2414,20.6959,21.0809,20.2492,17.8695,18.4424
516.338,1,0.099147,1,1,0,-516.08,4.29472,-0.699194,28.4969,26.4396,23.7039,22.3134,21.4119,20.8654,21.2512,20.4179,18.0326,18.6071
515.764,0.93126,0.099147,3,11,0,-515.455,4.30532,-0.721389,27.9496,25.8702,23.1132,21.7156,20.811,20.2632,20.6498,19.815,17.4312,18.0044
515.952,0.764044,0.099147,2,3,0,-512.95,4.3617,-0.747428,28.5482,26.3506,23.4468,21.9795,21.0316,20.4583,20.8628,19.9896,17.5037,18.1004
516.613,0.997261,0.099147,3,11,0,-515.813,4.5224,-0.773304,32.3729,29.7981,26.4075,24.6996,23.5983,22.9331,23.4025,22.3898,19.5154,20.2041
516.636,0.984569,0.099147,2,3,0,-516.476,4.52015,-0.797487,31.2617,28.7008,25.3392,23.6508,22.5641,21.9085,22.371,21.3734,18.5496,19.2251
513.141,0.427943,0.099147,2,3,0,-512.136,4.40183,-0.823585,26.8108,24.5457,21.5826,20.0991,19.1461,18.5719,18.9769,18.1036,15.6392,16.2276
516.882,0.988377,0.099147,3,11,0,-513.694,4.34325,-0.697484,29.9833,27.8238,24.9516,23.4913,22.5445,21.9705,22.3757,21.5005,18.9945,19.598
516.641,0.773735,0.099147,2,3,0,-515.421,4.38464,-0.679903,32.0018,29.7529,26.7549,25.2274,24.2358,23.6341,24.0588,23.141,20.5078,21.1428
514.663,0.951233,0.099147,5,39,0,-511.408,2.82777,0.150427,20.7192,21.0559,21.5565,21.8387,22.0334,22.1563,22.0691,22.2598,22.8628,22.7091
515.388,0.99406,0.099147,2,3,0,-514.601,2.8968,0.158279,22.437,22.8208,23.3921,23.7144,23.9368,24.0773,23.9777,24.1958,24.8859,24.7098
517.046,0.951085,0.099147,4,21,0,-514.699,3.70379,-0.303034,26.9572,26.0958,24.8893,24.2456,23.8161,23.5508,23.7385,23.3305,22.1076,22.4101
516.5,0.739145,0.099147,2,3,0,-515.6,3.68493,-0.262629,27.9383,27.163,26.0711,25.4858,25.0941,24.8516,25.0231,24.65,23.5262,23.8049
516.354,1,0.099147,4,19,0,-515.846,3.30867,-0.107249,23.6586,23.3882,22.9996,22.7873,22.6437,22.554,22.6175,22.4792,22.0549,22.1612
514.676,0.757484,0.099147,2,3,0,-513.872,3.44271,-0.0878322,27.7714,27.5112,27.1363,26.931,26.7919,26.705,26.7665,26.6324,26.22,26.3235
516.632,0.978812,0.099147,1,3,0,-514.802,3.38261,-0.136532,24.4859,24.1302,23.6211,23.3438,23.1566,23.04,23.1226,22.9427,22.3928,22.5304
516.801,0.73909,0.099147,5,35,0,-514.628,3.92429,-0.473746,26.6835,25.3625,23.5534,22.6081,21.9851,21.6033,21.8731,21.2883,19.5697,19.99
516.507,0.91487,0.099147,4,19,0,-515.871,3.62605,-0.306409,24.8275,24.0254,22.9026,22.3038,21.9043,21.6575,21.8321,21.4527,20.316,20.5972
516.829,0.99568,0.099147,4,31,0,-513.818,3.9376,-0.416294,29.2244,27.9492,26.1896,25.2637,24.6509,24.2744,24.5406,23.963,22.2546,22.674
516.949,1,0.099147,1,1,0,-516.808,3.93587,-0.421082,28.9858,27.7068,25.943,25.0154,24.4018,24.0248,24.2913,23.7132,22.0038,22.4233
516.829,1,0.099147,4,23,0,-516.385,3.49767,-0.187786,25.6331,25.1224,24.3962,24.0032,23.7388,23.5746,23.6909,23.4377,22.6686,22.8603
516.834,0.993273,0.099147,2,3,0,-516.789,3.49037,-0.189429,25.3902,24.88,24.1546,23.7622,23.4982,23.3341,23.4502,23.1975,22.4297,22.6211
517.01,0.969721,0.099147,5,39,0,-516.543,4.0825,-0.510764,29.7322,28.1484,25.9898,24.867,24.129,23.6776,23.9966,23.3056,21.2837,21.7769
516.775,0.956573,0.099147,4,31,0,-515.734,3.83818,-0.42416,26.1788,25.0154,23.4117,22.5686,22.011,21.6685,21.9106,21.3854,19.8329,20.2138
515.591,0.780802,0.099147,4,27,0,-513.836,4.07185,-0.594039,26.286,24.6647,22.4789,21.3535,20.6183,20.1703,20.4867,19.8022,17.8187,18.2998
516.196,0.996779,0.099147,4,31,0,-514.069,3.69293,-0.357424,24.7765,23.8453,22.5505,21.8642,21.4081,21.1271,21.3258,20.8942,19.6085,19.9254
516.635,0.987807,0.099147,4,31,0,-515.929,4.02366,-0.537715,27.0305,25.5168,23.4611,22.3953,21.6962,21.269,21.5708,20.9174,19.0114,19.4755
516.671,0.953129,0.099147,3,11,0,-516.112,3.9523,-0.495287,26.6542,25.2763,23.3944,22.4137,21.7684,21.3734,21.6525,21.0477,19.2746,19.7075
517.175,0.744574,0.099147,2,3,0,-514.478,3.91775,-0.442103,27.668,26.3876,24.6268,23.7032,23.0931,22.7187,22.9833,22.4093,20.7164,21.1313
516.606,0.863576,0.099147,3,15,0,-516.202,3.9947,-0.440776,29.9347,28.5535,26.6536,25.6569,24.9985,24.5944,24.88,24.2605,22.4331,22.8809
517.116,1,0.099147,2,3,0,-516.644,3.96106,-0.476062,27.5964,26.2238,24.3444,23.3627,22.7158,22.3194,22.5995,21.9924,20.2086,20.6448
516.106,0.938928,0.099147,5,39,0,-515.39,3.33791,-0.0668764,25.7266,25.5429,25.2774,25.1317,25.0327,24.9709,25.0147,24.9192,24.6248,24.6988
513.159,0.495404,0.099147,1,3,0,-513.1,3.40133,-0.0420876,28.3451,28.2176,28.0327,27.9308,27.8616,27.8183,27.8489,27.782,27.575,27.6271
513.065,1,0.099147,2,3,0,-512.72,3.3089,-0.187753,21.2247,20.8019,20.2006,19.8754,19.6565,19.5205,19.6167,19.4072,18.7704,18.9292
514.097,1,0.099147,2,3,0,-512.89,3.39918,-0.0544558,27.8152,27.6533,27.4191,27.2903,27.2028,27.1481,27.1868,27.1023,26.8413,26.9069
516.068,0.847533,0.099147,2,7,0,-512.906,3.26532,-0.0929881,23.0958,22.8668,22.5371,22.3566,22.2343,22.158,22.212,22.0942,21.7322,21.823
516.344,1,0.099147,1,1,0,-516.138,3.27748,-0.0852517,23.624,23.4091,23.0995,22.9298,22.8148,22.743,22.7939,22.683,22.342,22.4275
516.155,0.85984,0.099147,5,47,0,-514.407,4.62027,-0.813665,33.8062,30.9831,27.2851,25.4315,24.2398,23.5214,24.0282,22.9354,19.8482,20.5859
516.624,0.999894,0.099147,4,31,0,-514.4,3.51454,-0.23074,24.5992,23.9983,23.1487,22.6915,22.3848,22.1946,22.3292,22.0364,21.1512,21.3712
517.137,0.982409,0.099147,4,27,0,-516.34,3.79925,-0.373241,26.973,25.9154,24.4476,23.6713,23.1559,22.8385,23.0629,22.5757,21.1271,21.4837
515.769,0.872455,0.099147,5,35,0,-515.431,4.56514,-0.763881,34.2196,31.5298,27.9833,26.1948,25.0408,24.3434,24.8355,23.7736,20.7563,21.4797
515.912,0.716451,0.099147,4,31,0,-513.216,4.06922,-0.465206,31.2033,29.6858,27.605,26.5167,25.799,25.359,25.67,24.9959,23.0129,23.4981
517.18,0.996884,0.099147,1,3,0,-516.031,4.00332,-0.490443,28.2336,26.7879,24.8123,23.7821,23.104,22.6888,22.9822,22.3464,20.4815,20.937
517.178,0.993972,0.099147,5,35,0,-517.137,3.90144,-0.423418,27.9165,26.678,24.9705,24.0729,23.4791,23.1144,23.3722,22.8129,21.1596,21.5653
516.826,0.956149,0.099147,4,31,0,-515.886,3.50009,-0.203844,25.1436,24.6003,23.8293,23.413,23.1332,22.9595,23.0824,22.8148,22.0033,22.2054
516.228,0.999941,0.099147,4,23,0,-516.158,3.18853,-0.0239595,23.48,23.4198,23.3323,23.284,23.2511,23.2306,23.2451,23.2133,23.1147,23.1395
516.062,0.857315,0.099147,2,3,0,-515.184,3.13195,0.00436637,23.0543,23.0651,23.0808,23.0895,23.0955,23.0992,23.0965,23.1023,23.1202,23.1157
516.089,0.99389,0.099147,2,7,0,-515.916,3.19576,0.000675946,24.4511,24.4529,24.4554,24.4569,24.4578,24.4585,24.458,24.459,24.4619,24.4612
517.162,0.967388,0.099147,5,39,0,-515.448,4.02035,-0.487936,28.8159,27.3478,25.3408,24.2939,23.6048,23.1827,23.4809,22.8346,20.9383,21.4016
516.78,0.963229,0.099147,4,19,0,-516.711,4.25572,-0.604562,31.146,29.192,26.5613,25.2086,24.3255,23.7878,24.1675,23.346,20.9682,21.5445
516.967,1,0.099147,2,7,0,-516.786,4.23724,-0.638446,29.2073,27.2757,24.6867,23.3609,22.4975,21.9727,22.3433,21.542,19.2318,19.7904
517.103,0.999556,0.099147,5,47,0,-516.917,3.79367,-0.354249,27.5201,26.4949,25.0686,24.3124,23.8097,23.4998,23.719,23.2431,21.8252,22.1748
515.176,0.846447,0.099147,4,19,0,-514.955,3.16211,-0.0560552,21.8971,21.766,21.5762,21.4719,21.401,21.3567,21.3881,21.3196,21.1083,21.1615
515.877,0.82096,0.099147,2,7,0,-513.545,3.12183,0.0445962,24.0973,24.2128,24.382,24.4762,24.5407,24.5812,24.5525,24.6152,24.811,24.7615
516.051,0.921032,0.099147,2,3,0,-515.463,3.14631,0.022837,23.9788,24.0376,24.1235,24.1712,24.2037,24.2242,24.2097,24.2414,24.3399,24.315
517.03,0.996048,0.099147,5,35,0,-515.719,4.25415,-0.62331,30.3193,28.3601,25.729,24.379,23.499,22.9636,23.3417,22.5241,20.1627,20.7344
517.074,0.999844,0.099147,4,19,0,-517.014,4.20029,-0.591644,29.9856,28.1434,25.6589,24.3793,23.5433,23.0338,23.3936,22.6151,20.3585,20.9059
516.746,0.964807,0.099147,5,39,0,-516.253,3.44449,-0.170811,24.8698,24.4187,23.7757,23.4272,23.1923,23.0463,23.1497,22.9246,22.2393,22.4103
517.045,0.994453,0.099147,4,27,0,-516.196,3.7545,-0.327828,27.4252,26.4783,25.1565,24.4535,23.9852,23.6962,23.9006,23.4565,22.1293,22.4571
516.718,0.965415,0.099147,5,39,0,-515.474,4.24034,-0.655022,28.6489,26.7068,24.1093,22.7818,21.9184,21.3939,21.7642,20.9638,18.6606,19.2169
516.801,0.884547,0.099147,2,7,0,-515.735,4.30283,-0.683647,29.3392,27.2664,24.5047,23.0982,22.1853,21.6315,22.0225,21.1778,18.7555,19.3394
516.897,0.993741,0.099147,5,43,0,-516.43,3.6922,-0.284302,27.3298,26.5097,25.3581,24.7424,24.3309,24.0765,24.2565,23.8652,22.6896,22.9808
514.261,0.519593,0.099147,2,3,0,-513.952,3.77479,-0.266034,30.4248,29.5696,28.366,27.7209,27.2894,27.0222,27.2112,26.8003,25.5629,25.8698
515.425,0.997574,0.099147,5,39,0,-512.661,4.55537,-0.865767,29.528,26.9115,23.5073,21.8119,20.726,20.0731,20.5336,19.5414,16.7552,17.4185
515.879,0.954066,0.099147,3,11,0,-514.645,4.76791,-0.957139,32.2783,29.1314,25.0858,23.0934,21.8258,21.0669,21.6018,20.4508,17.2526,18.0093
515.923,0.999808,0.099147,5,43,0,-513.594,3.15624,0.0272865,24.3641,24.4355,24.5399,24.5978,24.6374,24.6623,24.6447,24.6832,24.8031,24.7728
515.181,0.909043,0.099147,2,3,0,-515.176,3.17931,0.0414718,25.4156,25.5288,25.6947,25.787,25.8501,25.8898,25.8617,25.9231,26.1148,26.0663
514.837,0.998785,0.099147,3,11,0,-514.555,2.99368,0.0437787,21.1755,21.2751,21.4211,21.5023,21.5579,21.5929,21.5681,21.6222,21.791,21.7483
516.003,0.849706,0.099147,5,35,0,-512.571,4.24357,-0.681001,27.75,25.7968,23.1935,21.8673,21.0063,20.484,20.8527,20.056,17.7703,18.3214
515.813,0.998455,0.099147,3,15,0,-515.101,4.46594,-0.807644,29.2084,26.7865,23.6116,22.019,20.9947,20.377,20.8128,19.873,17.2164,17.8515
514.425,0.924208,0.099147,5,35,0,-513.762,2.94343,0.0654561,20.7364,20.8824,21.097,21.2167,21.2988,21.3504,21.3138,21.3938,21.644,21.5806
515.666,0.882165,0.099147,2,3,0,-513.318,3.01811,0.0615306,22.2261,22.3731,22.5892,22.7097,22.7923,22.8442,22.8074,22.8878,23.1394,23.0756
515.666,0.844644,0.099147,1,3,0,-515.025,3.01811,0.0615306,22.2261,22.3731,22.5892,22.7097,22.7923,22.8442,22.8074,22.8878,23.1394,23.0756
514.373,0.763187,0.099147,3,15,0,-512.559,3.20626,-0.102407,21.4959,21.2612,20.9238,20.7394,20.6145,20.5366,20.5917,20.4715,20.1024,20.1949
515.866,1,0.099147,2,3,0,-514.596,3.258,-0.0963745,22.8227,22.5882,22.2507,22.0661,21.941,21.8629,21.9182,21.7977,21.4276,21.5204
516.746,0.999364,0.099147,5,39,0,-514.834,4.14381,-0.534214,30.6259,28.9217,26.6062,25.4052,24.6172,24.1357,24.4759,23.7392,21.5896,22.1131
515.874,0.913963,0.099147,2,3,0,-515.828,4.1619,-0.519017,31.8322,30.1099,27.7651,26.5467,25.7463,25.2569,25.6027,24.8537,22.6643,23.198
516.667,0.858122,0.099147,4,31,0,-512.719,3.41888,-0.137041,25.3728,25.0029,24.4733,24.185,23.9903,23.8691,23.9549,23.7679,23.1961,23.3391
517.072,0.935914,0.099147,4,31,0,-512.634,4.21742,-0.615952,29.5178,27.6322,25.0974,23.7957,22.9467,22.43,22.7949,22.0057,19.7245,20.277
516.561,0.999717,0.099147,4,27,0,-516.038,4.58202,-0.818942,32.3064,29.5918,26.0384,24.2584,23.1145,22.4251,22.9114,21.8628,18.9022,19.6094
516.267,0.993614,0.099147,5,31,0,-516.047,4.70753,-0.888465,33.342,30.3137,26.3855,24.4345,23.187,22.4377,22.966,21.828,18.6404,19.3982
516.05,0.99892,0.099147,3,15,0,-515.917,4.79574,-0.944718,33.751,30.5011,26.3164,24.2522,22.9378,22.1504,22.7054,21.5109,18.187,18.9741
515.855,0.960715,0.099147,2,7,0,-515.676,4.82853,-0.982972,33.1188,29.8073,25.5645,23.4815,22.1588,21.3679,21.9253,20.7265,17.405,18.1895
515.438,0.992646,0.099147,3,11,0,-515.189,4.98566,-1.06614,34.634,30.8944,26.1549,23.8516,22.398,21.5322,22.1421,20.832,17.2371,18.0813
515.328,0.983123,0.099147,2,3,0,-515.313,5.01575,-1.06571,35.7123,31.8578,26.9722,24.5979,23.0994,22.2068,22.8356,21.485,17.7787,18.6491
514.263,0.983949,0.099147,3,11,0,-513.718,5.28667,-1.23995,37.0012,32.3969,26.6922,23.9786,22.2875,21.2888,21.9917,20.4858,16.4351,17.375
517.173,0.993461,0.099147,5,35,0,-513.384,4.02583,-0.504433,28.3357,26.8445,24.8104,23.7516,23.0553,22.6293,22.9303,22.2781,20.3682,20.8343
516.946,0.999463,0.099147,5,47,0,-516.935,4.34577,-0.680428,30.76,28.5967,25.7132,24.244,23.2903,22.7117,23.1201,22.2375,19.7052,20.3158
516.712,0.909817,0.099147,2,3,0,-516.434,4.36844,-0.673156,31.7758,29.5641,26.6132,25.1085,24.1311,23.5379,23.9566,23.0517,20.4531,21.08
516.716,0.955991,0.099147,4,31,0,-514.923,3.55112,-0.249359,24.8816,24.2255,23.3,22.803,22.4701,22.2638,22.4098,22.0924,21.1349,21.3726
516.221,0.850868,0.099147,1,3,0,-515.681,3.60789,-0.211882,27.703,27.081,26.1993,25.7237,25.4043,25.206,25.3463,25.0409,24.1158,24.346
514.842,0.63595,0.099147,1,1,0,-514.747,3.62945,-0.193611,29.0146,28.4188,27.5721,27.1144,26.8065,26.6153,26.7507,26.456,25.5614,25.7843
515.963,1,0.099147,1,1,0,-515.036,3.60682,-0.204212,27.9617,27.3564,26.4975,26.0338,25.7221,25.5286,25.6655,25.3674,24.4635,24.6886
516.007,1,0.099147,2,3,0,-515.788,3.48998,-0.239121,23.732,23.1316,22.2835,21.8275,21.5218,21.3323,21.4664,21.1748,20.294,20.5128
515.416,0.853248,0.099147,1,1,0,-515.27,3.47457,-0.245196,23.178,22.5769,21.7285,21.2727,20.9673,20.778,20.9119,20.6206,19.7416,19.9599
516.863,1,0.099147,2,3,0,-515.716,3.52871,-0.220887,25.2847,24.6931,23.8556,23.4043,23.1014,22.9135,23.0465,22.7571,21.8813,22.0991
515.995,0.996847,0.099147,5,35,0,-515.691,3.10541,0.0199224,22.9274,22.9764,23.048,23.0878,23.1149,23.132,23.1199,23.1462,23.2283,23.2076
514.821,0.845384,0.099147,3,15,0,-513.77,2.84635,0.143506,20.9113,21.2354,21.7169,21.988,22.1749,22.2929,22.2092,22.3923,22.9706,22.8232
515.87,0.998112,0.099147,4,19,0,-514.819,3.14479,-0.0197176,22.6044,22.5566,22.4873,22.449,22.4229,22.4065,22.4181,22.3928,22.3145,22.3343
516.256,0.986512,0.099147,2,3,0,-515.824,3.20084,-0.0170321,23.9945,23.9507,23.8871,23.8519,23.828,23.813,23.8236,23.8004,23.7285,23.7466
516.256,0.602915,0.099147,1,3,0,-514.455,3.20084,-0.0170321,23.9945,23.9507,23.8871,23.8519,23.828,23.813,23.8236,23.8004,23.7285,23.7466
516.999,0.938367,0.099147,4,19,0,-515.723,3.61755,-0.263217,26.0971,25.3712,24.3492,23.8013,23.4346,23.2076,23.3682,23.019,21.9672,22.2281
516.786,0.996894,0.099147,5,47,0,-516.277,4.46129,-0.751957,31.3452,28.9183,25.7134,24.0948,23.0495,22.4174,22.8634,21.9008,19.1618,19.819
517.076,0.984172,0.099147,4,25,0,-516.455,4.0737,-0.510433,29.4849,27.9153,25.7759,24.663,23.9316,23.4841,23.8003,23.1154,21.1112,21.6001
517.021,0.990657,0.099147,4,27,0,-516.686,3.65647,-0.29294,26.0647,25.2591,24.1293,23.5258,23.1228,22.8737,23.0499,22.6669,21.5173,21.8018
514.211,0.686964,0.099147,3,15,0,-513.021,3.35829,-0.198839,21.9676,21.5044,20.8468,20.4914,20.2525,20.1042,20.2092,19.9806,19.287,19.4598
515.743,1,0.099147,2,3,0,-514.57,3.51162,-0.147058,27.464,27.0346,26.4206,26.0868,25.8615,25.7213,25.8206,25.6043,24.9439,25.109
515.848,0.997441,0.099147,3,15,0,-514.892,3.28188,-0.0296816,25.5789,25.4977,25.3798,25.3147,25.2704,25.2427,25.2623,25.2195,25.0868,25.1203
516.136,1,0.099147,1,1,0,-515.878,3.26288,-0.03188,25.023,24.9377,24.8138,24.7455,24.699,24.6699,24.6905,24.6455,24.5063,24.5414
516.408,0.993916,0.099147,3,15,0,-515.881,3.3086,-0.103154,23.7882,23.5267,23.1506,22.945,22.8059,22.719,22.7805,22.6465,22.2352,22.3383
516.504,1,0.099147,2,3,0,-516.415,3.35378,-0.0953557,25.1515,24.8958,24.5277,24.3263,24.1898,24.1047,24.165,24.0335,23.6298,23.731
516.673,0.998191,0.099147,3,15,0,-516.076,3.43415,-0.172326,24.5635,24.114,23.4735,23.1264,22.8925,22.7471,22.85,22.6259,21.9436,22.1139
516.673,0.500194,0.099147,1,3,0,-514.307,3.43415,-0.172326,24.5635,24.114,23.4735,23.1264,22.8925,22.7471,22.85,22.6259,21.9436,22.1139
516.307,0.88708,0.099147,1,3,0,-515.981,3.48994,-0.151869,26.7008,26.2697,25.6538,25.3192,25.0934,24.9529,25.0524,24.8357,24.1745,24.3397
517.182,1,0.099147,5,35,0,-516.105,3.91721,-0.432964,27.9967,26.7273,24.9794,24.0616,23.4549,23.0824,23.3457,22.7746,21.0883,21.5018
516.716,0.941769,0.099147,4,27,0,-515.206,3.41948,-0.145931,25.0848,24.6955,24.1389,23.8363,23.632,23.5048,23.5949,23.3987,22.7998,22.9495
516.675,0.927476,0.099147,2,3,0,-516.327,3.41851,-0.137959,25.3321,24.9603,24.4281,24.1385,23.9429,23.821,23.9073,23.7194,23.145,23.2887
514.821,0.959233,0.099147,4,21,0,-514.549,2.84086,0.214965,22.9053,23.4391,24.2395,24.6943,25.0094,25.209,25.0674,25.3776,26.3656,26.1126
513.549,0.872203,0.099147,3,11,0,-512.808,2.69019,0.322703,22.7897,23.5916,24.8113,25.5134,26.0036,26.3158,26.0942,26.5804,28.149,27.7445
514.27,1,0.099147,2,7,0,-513.503,2.69811,0.297501,22.2016,22.9209,24.0112,24.6369,25.073,25.3503,25.1535,25.5853,26.9741,26.6166
516.463,0.997328,0.099147,4,19,0,-513.75,3.45294,-0.198821,24.1491,23.64,22.9171,22.5265,22.2638,22.1008,22.2162,21.9649,21.2025,21.3925
516.832,0.974253,0.099147,4,19,0,-515.919,3.59977,-0.232942,26.7081,26.0496,25.1187,24.6179,24.2819,24.0737,24.2211,23.9004,22.9314,23.1723
516.782,0.973102,0.099147,3,15,0,-516.198,3.47511,-0.190575,24.967,24.4623,23.7448,23.3567,23.0956,22.9335,23.0483,22.7983,22.0393,22.2285
516.091,0.884296,0.099147,2,7,0,-515.887,3.46457,-0.220659,23.7211,23.1667,22.3818,21.9588,21.6749,21.4987,21.6234,21.3521,20.5312,20.7354
516.091,0.888224,0.099147,1,1,0,-515.587,3.46457,-0.220659,23.7211,23.1667,22.3818,21.9588,21.6749,21.4987,21.6234,21.3521,20.5312,20.7354
516.446,0.884356,0.099147,2,7,0,-515.117,3.50432,-0.16465,26.6239,26.1582,25.494,25.1336,24.8907,24.7397,24.8466,24.6137,23.904,24.0812
