# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = model_model
# start_datetime = 2023-05-02 19:37:27 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /tmp/tmp3g0x3jh1/x7bkrd9n.json
# init = 2 (Default)
# random
#   seed = 59206
# output
#   file = /home/lab5/output/model-20230502193727_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10
# Adaptation terminated
# Step size = 0.0986695
# Diagonal elements of inverse mass matrix:
# 0.243526, 0.0825443
516.333,0.989992,0.0986695,3,15,0,-515.643,4.3223,-0.628295,32.2397,30.1403,27.3227,25.878,24.9366,24.364,24.7683,23.8939,21.37,21.9808
516.338,1,0.0986695,5,43,0,-515.55,3.599,-0.295857,24.5121,23.7471,22.6746,22.1019,21.7196,21.4833,21.6505,21.2871,20.197,20.4668
516.672,0.877656,0.0986695,2,3,0,-515.2,3.63476,-0.304887,25.0964,24.2896,23.1599,22.5574,22.1554,21.907,22.0827,21.7009,20.5566,20.8396
516.204,0.939059,0.0986695,5,39,0,-515.668,4.15089,-0.520673,31.4134,29.7085,27.3878,26.1822,25.3903,24.9062,25.2483,24.5073,22.3418,22.8697
515.261,0.916443,0.0986695,4,23,0,-514.803,4.00677,-0.415467,31.3523,29.9869,28.1026,27.111,26.4547,26.0514,26.3365,25.718,23.8879,24.3371
516.361,1,0.0986695,2,3,0,-515.542,3.88447,-0.466228,25.9037,24.6412,22.9104,22.0052,21.4083,21.0424,21.301,20.7404,19.0915,19.4949
516.825,0.999519,0.0986695,4,31,0,-514.361,3.80998,-0.344131,28.358,27.3312,25.9008,25.1414,24.6363,24.3248,24.5451,24.0666,22.6391,22.9913
516.082,0.89332,0.0986695,4,31,0,-514.273,4.25305,-0.684091,27.8976,25.9254,23.2979,21.9598,21.0914,20.5646,20.9365,20.133,17.8287,18.3842
515.723,0.823783,0.0986695,2,3,0,-513.866,4.34209,-0.623883,33.0805,30.941,28.0679,26.5939,25.6331,25.0486,25.4613,24.5687,21.9908,22.6148
515.806,0.96212,0.0986695,4,27,0,-514.621,3.61875,-0.323298,24.0908,23.2704,22.1243,21.5144,21.1081,20.8573,21.0347,20.6492,19.4965,19.7812
515.38,0.941017,0.0986695,4,23,0,-514.755,4.22452,-0.545772,32.6858,30.8288,28.3095,27.0046,26.1492,25.6267,25.9958,25.1967,22.8681,23.4347
514.345,0.802713,0.0986695,4,23,0,-511.541,4.69359,-0.813202,36.4008,33.3627,29.3828,27.3878,26.1052,25.3319,25.8774,24.7012,21.378,22.1721
514.732,1,0.0986695,2,3,0,-514.248,4.55842,-0.88308,28.933,26.3204,22.9289,21.2434,20.1652,19.5174,19.9742,18.9902,16.2326,16.8884
514.861,1,0.0986695,2,3,0,-514.405,4.71084,-0.834352,35.9907,32.9122,28.8904,26.8796,25.5889,24.8115,25.3598,24.1778,20.8466,21.6415
515.906,1,0.0986695,2,3,0,-515.134,4.69082,-0.850962,34.4942,31.4876,27.5683,25.6127,24.3589,23.6044,24.1365,22.9897,19.7637,20.5326
515.512,0.998409,0.0986695,3,15,0,-515.178,4.85577,-0.949334,35.6162,32.1708,27.737,25.5512,24.1598,23.3265,23.9139,22.6498,19.1342,19.9664
517.089,0.965944,0.0986695,5,39,0,-513.95,3.90557,-0.413137,28.4241,27.193,25.4935,24.5989,24.0068,23.6428,23.9001,23.3419,21.6898,22.0955
517.122,0.988591,0.0986695,2,3,0,-516.985,3.85966,-0.414974,27.0814,25.9034,24.2776,23.4219,22.8556,22.5076,22.7536,22.2199,20.6405,21.0282
516.772,0.795606,0.0986695,4,23,0,-514.375,3.53823,-0.198696,26.3035,25.7493,24.9624,24.5372,24.2513,24.0738,24.1994,23.9259,23.096,23.3027
515.488,0.855615,0.0986695,3,11,0,-515.387,3.39641,-0.1954,22.9276,22.4525,21.7775,21.4127,21.1673,21.0149,21.1228,20.888,20.1752,20.3528
516.118,1,0.0986695,1,1,0,-515.535,3.40168,-0.180037,23.5321,23.0824,22.4423,22.0957,21.8623,21.7172,21.8199,21.5963,20.9164,21.086
512.933,0.79842,0.0986695,5,35,0,-511.186,5.03947,-1.17326,31.6227,27.8863,23.2164,20.9768,19.5742,18.7432,19.3283,18.0736,14.6727,15.4655
512.427,0.788857,0.0986695,2,3,0,-509.571,5.21961,-1.1178,40.8114,36.2038,30.4034,27.6024,25.8413,24.795,25.5319,23.9503,19.6362,20.6457
514.172,1,0.0986695,2,3,0,-512.729,5.16769,-1.12273,38.4894,34.1259,28.6364,25.9871,24.322,23.333,24.0294,22.5346,18.4593,19.4126
515.086,0.926517,0.0986695,2,3,0,-513.807,5.08971,-1.12131,35.6707,31.6317,26.5492,24.0961,22.554,21.638,22.2831,20.8986,17.1235,18.0067
515.245,0.994664,0.0986695,3,9,0,-514.907,5.04721,-1.09164,35.5849,31.6561,26.6931,24.2889,22.7743,21.8733,22.5079,21.1453,17.4172,18.2912
515.474,0.999843,0.0986695,2,7,0,-515.146,4.97266,-1.05984,34.4791,30.7771,26.0812,23.7974,22.3554,21.4962,22.1015,20.8013,17.2309,18.0697
516.828,0.987076,0.0986695,5,33,0,-515.38,3.49569,-0.187055,25.6079,25.0996,24.3768,23.9858,23.7226,23.5591,23.6748,23.4228,22.6571,22.848
515.267,0.662001,0.0986695,1,3,0,-514.85,3.42883,-0.22066,22.8882,22.3533,21.5959,21.1878,20.9138,20.7439,20.8641,20.6024,19.8103,20.0073
517.12,0.96626,0.0986695,5,35,0,-514.756,4.11997,-0.562764,28.7726,27.0886,24.8089,23.6307,22.8592,22.3884,22.7209,22.0011,19.9076,20.4165
516.716,0.960714,0.0986695,5,43,0,-516.423,3.59782,-0.225143,26.9384,26.2962,25.3874,24.898,24.5696,24.3659,24.51,24.1964,23.2475,23.4835
516.532,0.982973,0.0986695,2,3,0,-516.479,3.59866,-0.21739,27.245,26.6176,25.7289,25.2498,24.9281,24.7285,24.8697,24.5624,23.6317,23.8633
516.773,0.806185,0.0986695,2,7,0,-515.17,3.64591,-0.253068,27.2186,26.4903,25.4635,24.9124,24.5433,24.3147,24.4765,24.1247,23.064,23.3272
517.087,0.999834,0.0986695,5,43,0,-516.132,4.19665,-0.604198,29.3739,27.5321,25.0525,23.7773,22.9449,22.438,22.796,22.0215,19.7799,20.3232
517.087,0.574845,0.0986695,1,3,0,-515.026,4.19665,-0.604198,29.3739,27.5321,25.0525,23.7773,22.9449,22.438,22.796,22.0215,19.7799,20.3232
516.745,0.963979,0.0986695,4,19,0,-516.588,4.31129,-0.637985,31.4717,29.3918,26.6039,25.1761,24.2463,23.6811,24.0802,23.2172,20.7291,21.3308
516.705,0.994942,0.0986695,2,3,0,-516.638,4.24547,-0.658374,28.6662,26.7132,24.1025,22.7688,21.9016,21.3748,21.7467,20.9429,18.6309,19.1892
516.958,0.986709,0.0986695,5,43,0,-515.203,3.83105,-0.410658,26.4715,25.3318,23.7578,22.929,22.3803,22.0431,22.2815,21.7642,20.2327,20.6088
516.186,0.938025,0.0986695,4,23,0,-515.924,3.53106,-0.258988,24.072,23.4131,22.4848,21.9868,21.6535,21.4472,21.5932,21.2756,20.3188,20.5562
516.633,0.856852,0.0986695,5,39,0,-514.323,4.39612,-0.687016,32.0614,29.7856,26.7546,25.2116,24.2104,23.6032,24.0318,23.1057,20.4506,21.0905
516.958,0.976429,0.0986695,5,45,0,-513.693,4.10268,-0.567484,28.0997,26.4416,24.1986,23.0399,22.2815,21.8188,22.1456,21.4383,19.3821,19.8817
517.165,0.740276,0.0986695,2,3,0,-514.656,4.0303,-0.508459,28.308,26.8067,24.7599,23.695,22.9949,22.5666,22.8692,22.2136,20.2948,20.7629
516.581,0.868666,0.0986695,4,19,0,-516.005,4.11905,-0.593694,27.5693,25.8698,23.5785,22.3987,21.6279,21.1583,21.49,20.7724,18.6928,19.1972
517.053,0.941316,0.0986695,2,3,0,-516.155,4.17174,-0.597194,28.9238,27.1306,24.7141,23.4704,22.6581,22.1632,22.5127,21.7566,19.5663,20.0974
516.959,0.985793,0.0986695,5,39,0,-516.793,3.80293,-0.347212,28.0417,27.0174,25.5911,24.8343,24.3308,24.0205,24.24,23.7633,22.3416,22.6922
516.484,0.68253,0.0986695,4,27,0,-514.196,4.24312,-0.665993,28.306,26.356,23.7519,22.4228,21.5591,21.0347,21.4049,20.6047,18.3053,18.8603
516.948,1,0.0986695,1,3,0,-516.604,4.2664,-0.654718,29.4174,27.424,24.758,23.3953,22.5091,21.9708,22.3509,21.5292,19.1649,19.736
516.995,1,0.0986695,1,1,0,-516.958,4.27103,-0.651815,29.67,27.6681,24.9896,23.6202,22.7293,22.1881,22.5702,21.7441,19.3662,19.9407
515.839,0.702078,0.0986695,2,3,0,-515.393,4.30798,-0.605874,32.7588,30.6993,27.9271,26.5017,25.5714,25.0049,25.405,24.5395,22.0351,22.6421
517.08,0.883002,0.0986695,2,3,0,-515.302,4.22313,-0.613769,29.7746,27.8791,25.3303,24.0211,23.1671,22.6472,23.0143,22.2203,19.9246,20.4807
516.807,0.91546,0.0986695,4,27,0,-515.221,4.13589,-0.532084,30.4721,28.7831,26.4875,25.2965,24.5149,24.0373,24.3747,23.644,21.5111,22.0306
515.971,0.938331,0.0986695,4,27,0,-515.249,3.59094,-0.195759,27.8376,27.2596,26.4387,25.9949,25.6965,25.5112,25.6423,25.3568,24.49,24.706
516.02,0.995317,0.0986695,4,17,0,-515.207,3.35076,-0.0702631,25.9405,25.7459,25.4648,25.3106,25.2059,25.1405,25.1869,25.0858,24.7746,24.8528
514.624,0.869222,0.0986695,3,15,0,-513.79,3.09474,0.0977994,25.2018,25.4673,25.8594,26.079,26.2298,26.3249,26.2575,26.4048,26.8676,26.7501
515.931,1,0.0986695,4,27,0,-513.385,3.53601,-0.269709,23.8437,23.1643,22.2087,21.6967,21.3543,21.1424,21.2923,20.9664,19.9853,20.2285
516.875,0.947178,0.0986695,1,3,0,-515.63,3.57882,-0.226223,26.3928,25.7606,24.8662,24.3845,24.0613,23.8609,24.0027,23.6941,22.7606,22.9927
516.369,0.962045,0.0986695,5,39,0,-516.236,4.51941,-0.755514,33.0617,30.4903,27.0961,25.3826,24.2764,23.6076,24.0795,23.061,20.1641,20.859
516.818,0.979858,0.0986695,4,19,0,-515.927,4.23999,-0.649794,28.842,26.9018,24.3052,22.9773,22.1134,21.5884,21.959,21.1578,18.8508,19.4082
517.134,0.976892,0.0986695,5,35,0,-516.622,3.98509,-0.48793,27.8179,26.4006,24.4632,23.4526,22.7873,22.3798,22.6677,22.0438,20.2132,20.6604
517.134,0.784235,0.0986695,1,3,0,-516.152,3.98509,-0.48793,27.8179,26.4006,24.4632,23.4526,22.7873,22.3798,22.6677,22.0438,20.2132,20.6604
516.155,0.99478,0.0986695,4,27,0,-514.87,4.71068,-0.915355,32.2534,29.2396,25.3439,23.4154,22.1847,21.4464,21.967,20.8463,17.7172,18.4597
516.701,0.946804,0.0986695,5,47,0,-514.987,4.03544,-0.54191,27.1962,25.6617,23.5788,22.4995,21.7917,21.3594,21.6648,21.0035,19.0755,19.5448
516.712,0.998467,0.0986695,4,31,0,-516.368,3.84905,-0.361197,28.8155,27.7214,26.2006,25.395,24.8597,24.5299,24.7631,24.2567,22.7489,23.1204
516.358,0.903393,0.0986695,4,23,0,-515.02,3.33205,-0.0756809,25.274,25.0698,24.7752,24.6136,24.504,24.4355,24.484,24.3782,24.0526,24.1344
517.031,0.965267,0.0986695,4,23,0,-515.629,3.66317,-0.296038,26.1301,25.3141,24.1701,23.5593,23.1515,22.8994,23.0777,22.6902,21.5276,21.8153
515.932,0.768387,0.0986695,1,3,0,-515.809,3.62446,-0.32349,24.2225,23.3972,22.2442,21.6307,21.2219,20.9695,21.148,20.7603,19.6007,19.8871
515.583,0.838978,0.0986695,2,3,0,-513.925,3.77771,-0.290581,29.5181,28.613,27.3433,26.6648,26.2117,25.9316,26.1297,25.699,24.4058,24.726
515.903,1,0.0986695,2,3,0,-515.352,3.72078,-0.382048,24.6422,23.6536,22.2833,21.5592,21.0788,20.7831,20.9922,20.5384,19.1905,19.5221
516.79,1,0.0986695,2,3,0,-516.144,3.79431,-0.333864,28.3072,27.3122,25.9243,25.1867,24.6955,24.3926,24.6068,24.1413,22.7509,23.0941
516.683,0.986154,0.0986695,4,31,0,-516.445,3.9126,-0.471737,26.4451,25.1414,23.3553,22.4219,21.8066,21.4295,21.696,21.1184,19.4204,19.8357
516.922,0.950055,0.0986695,4,31,0,-515.814,4.36848,-0.695893,30.8157,28.6011,25.655,24.1569,23.1855,22.5965,23.0122,22.1141,19.5421,20.1616
517.186,0.993823,0.0986695,5,33,0,-516.722,3.97598,-0.47288,28.1321,26.7419,24.8378,23.8427,23.1869,22.785,23.069,22.4533,20.6439,21.0864
517.135,0.985493,0.0986695,2,3,0,-517.094,3.96704,-0.477451,27.71,26.3278,24.4357,23.4475,22.7964,22.3974,22.6794,22.0683,20.2734,20.7122
516.858,0.960643,0.0986695,4,29,0,-515.609,4.16954,-0.609765,28.374,26.5791,24.1643,22.9233,22.1135,21.6205,21.9686,21.2155,19.0372,19.565
517.048,0.998825,0.0986695,2,7,0,-516.854,4.22201,-0.602921,30.1804,28.292,25.749,24.4411,23.5872,23.0672,23.4344,22.64,20.34,20.8975
516.496,0.991749,0.0986695,4,23,0,-516.257,4.59117,-0.815309,32.7638,30.0225,26.4323,24.6332,23.4766,22.7795,23.2712,22.2108,19.2155,19.9311
514.647,0.513895,0.0986695,2,3,0,-512.247,4.61632,-0.770505,35.6954,32.8662,29.1392,27.2612,26.05,25.3184,25.8346,24.7206,21.5578,22.3158
514.87,1,0.0986695,3,15,0,-513.954,4.35613,-0.769106,27.5698,25.3885,22.5144,21.0659,20.1316,19.5672,19.9655,19.1061,16.6657,17.2506
515.391,0.992366,0.0986695,4,27,0,-512.749,3.99427,-0.553787,25.6838,24.2038,22.1981,21.1602,20.4802,20.0651,20.3584,19.7235,17.8752,18.3248
513.613,0.650012,0.0986695,1,1,0,-513.451,3.97121,-0.571359,24.5092,23.0534,21.085,20.0687,19.4037,18.998,19.2846,18.6644,16.8627,17.3004
513.613,0.887006,0.0986695,1,1,0,-512.4,3.97121,-0.571359,24.5092,23.0534,21.085,20.0687,19.4037,18.998,19.2846,18.6644,16.8627,17.3004
515.853,0.99261,0.0986695,4,19,0,-513.063,3.42864,-0.105581,26.7344,26.4336,26.0013,25.765,25.605,25.5053,25.5759,25.4219,24.9494,25.0679
516.226,1,0.0986695,1,1,0,-515.851,3.42805,-0.116973,26.3104,25.9826,25.5122,25.2554,25.0818,24.9735,25.0502,24.8831,24.3713,24.4995
515.787,1,0.0986695,4,19,0,-515.284,3.18012,0.0224363,24.79,24.8496,24.9369,24.9853,25.0184,25.0391,25.0244,25.0566,25.1567,25.1314
516.826,1,0.0986695,4,27,0,-515.031,3.93008,-0.475981,26.7576,25.4269,23.6049,22.6532,22.0261,21.6418,21.9134,21.3247,19.5954,20.0182
516.538,0.94116,0.0986695,4,31,0,-512.518,4.27464,-0.60593,31.6823,29.6903,27.009,25.6304,24.7306,24.1826,24.5696,23.7325,21.3102,21.8973
516.787,0.849612,0.0986695,2,3,0,-515.234,4.15436,-0.604978,28.128,26.3622,23.985,22.7626,21.9647,21.4788,21.8219,21.0796,18.9313,19.452
517.106,0.999838,0.0986695,2,3,0,-516.785,4.18934,-0.595206,29.5167,27.6927,25.234,23.9682,23.1414,22.6376,22.9934,22.2237,19.9934,20.5343
516.712,0.933778,0.0986695,3,15,0,-516.539,4.08817,-0.571349,27.5507,25.9143,23.7017,22.5593,21.8117,21.3557,21.6778,20.9807,18.9554,19.4474
516.653,0.994954,0.0986695,4,31,0,-516.051,3.85874,-0.441277,26.1116,24.9055,23.2466,22.3763,21.8014,21.4486,21.698,21.1571,19.5617,19.9527
517.015,0.999298,0.0986695,3,11,0,-516.676,3.88632,-0.440137,26.8832,25.6445,23.9406,23.0467,22.4561,22.0936,22.3498,21.7941,20.1547,20.5565
517.122,0.94176,0.0986695,4,19,0,-516.46,3.80739,-0.363972,27.5362,26.4828,25.0191,24.244,23.7291,23.4119,23.6362,23.1492,21.6995,22.0566
515.868,0.999407,0.0986695,5,35,0,-513.971,4.84901,-0.987076,33.6169,30.2424,25.921,23.8005,22.4544,21.6497,22.2168,20.9971,17.6194,18.417
514.864,0.818308,0.0986695,2,7,0,-514.201,4.93152,-0.979086,36.9049,33.2287,28.5162,26.2015,24.7313,23.852,24.4717,23.1387,19.4441,20.317
516.702,0.963523,0.0986695,5,35,0,-512.569,3.99943,-0.446963,29.8261,28.4311,26.5138,25.5087,24.845,24.4377,24.7256,24.1014,22.2614,22.7122
515.821,0.987242,0.0986695,5,43,0,-515.014,4.68089,-0.918696,31.1659,28.2436,24.4678,22.5994,21.4074,20.6925,21.1965,20.1113,17.0824,17.801
515.33,0.982205,0.0986695,3,11,0,-514.913,4.89857,-1.04164,32.814,29.3479,24.9409,22.7928,21.4346,20.6247,21.1953,19.9692,16.5952,17.3889
513.921,0.998293,0.0986695,4,21,0,-513.06,5.2521,-1.25256,35.1399,30.7257,25.2655,22.6722,21.0576,20.1046,20.7752,19.3387,15.4801,16.3746
514.359,1,0.0986695,2,3,0,-513.931,5.26745,-1.22463,37.0558,32.498,26.8397,24.143,22.4606,21.4663,22.1661,20.6664,16.6252,17.5639
515.127,0.955989,0.0986695,3,11,0,-513.711,5.03621,-1.10874,34.3913,30.5382,25.6818,23.3341,21.857,20.979,21.5974,20.2701,16.6456,17.4942
516.728,0.897276,0.0986695,5,47,0,-514.259,3.5459,-0.245205,24.8913,24.2457,23.3345,22.845,22.517,22.3138,22.4576,22.1448,21.2007,21.4351
516.926,0.999309,0.0986695,2,7,0,-516.736,3.59662,-0.239654,26.3835,25.7145,24.7696,24.2617,23.9211,23.7101,23.8594,23.5346,22.5535,22.7972
516.072,0.874011,0.0986695,2,3,0,-515.919,3.52806,-0.260711,23.944,23.2843,22.3551,21.8568,21.5233,21.3168,21.4629,21.1451,20.188,20.4254
516.411,0.997271,0.0986695,3,11,0,-515.854,3.42622,-0.183842,23.9931,23.525,22.8591,22.4986,22.2559,22.1051,22.2119,21.9795,21.2731,21.4493
517.007,0.985857,0.0986695,5,51,0,-515.377,4.27896,-0.653408,29.8419,27.8237,25.1239,23.7438,22.8462,22.3008,22.6859,21.8536,19.4582,20.0368
516.991,0.999939,0.0986695,2,7,0,-516.97,4.30572,-0.65628,30.5326,28.4589,25.6859,24.269,23.3475,22.7878,23.183,22.3287,19.8711,20.4647
516.991,0.778319,0.0986695,1,3,0,-516.189,4.30572,-0.65628,30.5326,28.4589,25.6859,24.269,23.3475,22.7878,23.183,22.3287,19.8711,20.4647
516.799,0.983518,0.0986695,4,19,0,-516.666,4.42332,-0.71803,31.5931,29.2531,26.1493,24.5752,23.5562,22.939,23.3746,22.4339,19.7469,20.3932
517.088,0.960232,0.0986695,5,43,0,-515.164,3.72478,-0.319789,26.9128,26.0061,24.7389,24.0642,23.6146,23.337,23.5333,23.1068,21.8304,22.1458
515.419,0.659567,0.0986695,2,3,0,-515.095,3.75852,-0.276475,29.5144,28.6528,27.4416,26.7934,26.3601,26.092,26.2816,25.8692,24.6292,24.9364
517.036,1,0.0986695,2,3,0,-515.697,3.72955,-0.314345,27.2413,26.3389,25.0768,24.4044,23.9561,23.6792,23.8751,23.4496,22.1758,22.4906
517.09,0.999941,0.0986695,5,47,0,-516.149,4.13869,-0.5763,28.7849,27.0608,24.7312,23.529,22.7427,22.2632,22.6019,21.8689,19.7405,20.2573
517.031,0.972744,0.0986695,2,7,0,-516.901,4.17065,-0.566936,30.0982,28.3239,25.9234,24.6833,23.8716,23.3763,23.7261,22.969,20.768,21.3028
516.545,0.963105,0.0986695,5,47,0,-515.453,4.33926,-0.715423,29.1486,26.9972,24.1426,22.6945,21.7568,21.1888,21.5896,20.7239,18.2501,18.8452
516.519,0.963925,0.0986695,3,11,0,-515.761,4.53906,-0.81621,31.0623,28.4606,25.0537,23.3465,22.2492,21.5878,22.0544,21.0483,18.2068,18.8857
516.583,0.973353,0.0986695,2,3,0,-516.295,4.52468,-0.804741,31.0972,28.5276,25.1577,23.4667,22.3789,21.7228,22.1857,21.1875,18.3646,19.0395
517.082,0.899708,0.0986695,4,23,0,-514.976,4.20951,-0.600104,29.9192,28.0556,25.5451,24.2534,23.41,22.8963,23.2591,22.4742,20.2012,20.7523
516.948,0.994038,0.0986695,3,15,0,-516.891,4.31862,-0.658461,30.838,28.7368,25.928,24.493,23.56,22.9933,23.3934,22.5286,20.0413,20.642
517.151,0.977731,0.0986695,4,27,0,-515.713,3.81886,-0.375633,27.4183,26.3365,24.8356,24.0419,23.5151,23.1908,23.4201,22.9222,21.4423,21.8066
517.181,0.999724,0.0986695,5,39,0,-517.066,3.89273,-0.421193,27.7577,26.5325,24.8431,23.9546,23.3668,23.0057,23.261,22.7072,21.0699,21.4717
517.044,0.836596,0.0986695,4,27,0,-515.96,3.80313,-0.387585,26.5579,25.4774,23.9806,23.1903,22.6662,22.3437,22.5717,22.0767,20.6076,20.9689
517.107,0.999906,0.0986695,4,27,0,-516.875,3.78448,-0.350247,27.4164,26.4063,25.0004,24.2547,23.7588,23.453,23.6692,23.1997,21.8,22.1451
517.145,0.976968,0.0986695,3,11,0,-516.947,3.80765,-0.376901,27.0663,25.9948,24.5086,23.7227,23.2012,22.8801,23.1072,22.6143,21.1495,21.51
516.977,0.971255,0.0986695,5,35,0,-516.787,3.93214,-0.469503,27.0484,25.7211,23.9022,22.9513,22.3245,21.9403,22.2118,21.6232,19.8926,20.3159
516.952,0.922501,0.0986695,2,3,0,-516.271,3.89996,-0.452049,26.8171,25.5489,23.807,22.8944,22.2921,21.9225,22.1837,21.6174,19.949,20.3576
517.077,1,0.0986695,1,1,0,-516.964,3.90218,-0.444999,27.1339,25.8702,24.133,23.2221,22.6205,22.2514,22.5123,21.9464,20.278,20.6868
516.71,0.972008,0.0986695,4,27,0,-516.393,3.67458,-0.265233,27.5536,26.7814,25.6945,25.1119,24.7221,24.4809,24.6516,24.2803,23.1627,23.4398
517.035,1,0.0986695,5,35,0,-516.628,4.25104,-0.637098,29.6672,27.7092,25.0843,23.7399,22.8644,22.3321,22.7079,21.8952,19.5519,20.1186
516.242,0.804522,0.0986695,1,3,0,-516.012,4.29216,-0.606925,32.1989,30.1712,27.4421,26.0392,25.1236,24.566,24.9597,24.108,21.6436,22.2408
516.022,0.989656,0.0986695,3,15,0,-515.73,4.28447,-0.703135,28.0564,26.0199,23.3134,21.9382,21.047,20.5069,20.8881,20.0646,17.7082,18.2755
516.109,0.989796,0.0986695,3,15,0,-515.267,4.48044,-0.720213,33.3517,30.8743,27.5891,25.9234,24.8453,24.1924,24.6532,23.6581,20.8164,21.4997
516.482,0.994095,0.0986695,5,39,0,-515.426,3.77082,-0.395146,25.4522,24.3969,22.9365,22.1661,21.6555,21.3414,21.5634,21.0815,19.6521,20.0035
516.994,0.769125,0.0986695,4,23,0,-513.499,4.21872,-0.626785,29.1268,27.2346,24.6944,23.3917,22.5428,22.0263,22.391,21.6024,19.3257,19.8767
516.882,0.997322,0.0986695,4,19,0,-516.745,4.35555,-0.702916,30.1323,27.9457,25.0397,23.5632,22.6063,22.0263,22.4357,21.5514,19.0211,19.6303
516.929,0.994882,0.0986695,3,11,0,-516.754,4.31127,-0.650935,30.925,28.8411,26.0527,24.6269,23.6993,23.1357,23.5336,22.6734,20.197,20.7954
516.626,0.808021,0.0986695,2,3,0,-515.801,4.28953,-0.618651,31.6095,29.5817,26.8568,25.4579,24.5458,23.9906,24.3826,23.5348,21.085,21.6782
514.737,0.669853,0.0986695,1,3,0,-514.702,4.32028,-0.59129,33.8246,31.7477,28.9467,27.504,26.5613,25.9869,26.3926,25.5148,22.9702,23.5875
516.68,1,0.0986695,1,3,0,-515.214,4.29538,-0.624688,31.5368,29.4945,26.7524,25.3457,24.4289,23.8711,24.265,23.4131,20.9535,21.5488
516.78,0.96871,0.0986695,3,11,0,-516.211,4.41733,-0.711472,31.6841,29.358,26.27,24.7027,23.6875,23.0725,23.5066,22.569,19.889,20.5339
517.093,0.999987,0.0986695,5,39,0,-516.667,3.96695,-0.448453,28.8149,27.4628,25.6048,24.631,23.988,23.5935,23.8723,23.2677,21.4857,21.9222
516.686,0.961372,0.0986695,5,35,0,-516.644,4.23955,-0.59013,31.2502,29.335,26.7517,25.4209,24.5513,24.0214,24.3957,23.5859,21.2381,21.8077
514.186,0.591255,0.0986695,4,31,0,-511.199,3.61581,-0.354088,23.0412,22.1832,20.9895,20.3566,19.9359,19.6766,19.86,19.4618,18.2751,18.5676
516.316,1,0.0986695,2,3,0,-514.654,3.7014,-0.265802,28.2809,27.4866,26.3687,25.7696,25.3688,25.1207,25.2962,24.9145,23.7652,24.0502
516.39,0.99849,0.0986695,4,31,0,-515.89,3.8956,-0.376909,29.5544,28.3844,26.7614,25.9034,25.3339,24.9833,25.2312,24.693,23.0935,23.4872
515.711,0.967409,0.0986695,4,31,0,-515.192,3.48969,-0.24719,23.4678,22.8542,21.9886,21.5236,21.2121,21.0191,21.1556,20.8586,19.9623,20.1848
515.426,0.97113,0.0986695,2,3,0,-515.265,3.57559,-0.174808,28.2007,27.6773,26.9317,26.5277,26.2556,26.0865,26.2062,25.9455,25.152,25.35
516.051,0.848147,0.0986695,4,27,0,-511.962,3.70193,-0.366914,24.6819,23.7302,22.4083,21.7086,21.2438,20.9576,21.16,20.7205,19.4128,19.7349
516.761,1,0.0986695,1,1,0,-516.224,3.72063,-0.353843,25.5958,24.6433,23.3182,22.6156,22.1485,21.8606,22.0642,21.622,20.3045,20.6293
514.474,0.64045,0.0986695,1,3,0,-514.382,3.68297,-0.38901,23.5057,22.5458,21.2166,20.5148,20.0495,19.7632,19.9656,19.5262,18.2222,18.5429
516.325,1,0.0986695,1,1,0,-514.931,3.71761,-0.36837,25.0227,24.0541,22.709,21.9971,21.5243,21.2331,21.439,20.992,19.662,19.9896
516.72,1,0.0986695,1,1,0,-516.344,3.73926,-0.367082,25.6147,24.6266,23.2542,22.5277,22.0452,21.748,21.9582,21.5019,20.1442,20.4786
516.841,1,0.0986695,1,1,0,-516.682,3.73815,-0.360661,25.8094,24.8308,23.4706,22.7499,22.2711,21.9761,22.1847,21.7317,20.3828,20.7152
516.631,0.944672,0.0986695,1,1,0,-516.569,3.73698,-0.369376,25.4773,24.4885,23.1155,22.3889,21.9064,21.6092,21.8193,21.3631,20.0061,20.3403
516.407,0.999584,0.0986695,5,39,0,-515.822,4.40558,-0.68307,32.5393,30.2424,27.1817,25.6228,24.611,23.9972,24.4305,23.4943,20.8091,21.4565
