# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = model_model
# start_datetime = 2023-05-02 19:37:27 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /tmp/tmp3g0x3jh1/x7bkrd9n.json
# init = 2 (Default)
# random
#   seed = 59206
# output
#   file = /home/lab5/output/model-20230502193727_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10
517.057,0.999763,0.0699728,5,33,0,-516.78,3.67662,-0.296368,26.4721,25.6445,24.4844,23.8649,23.4514,23.1958,23.3766,22.9836,21.8047,22.0964
516.059,0.916304,0.0699728,5,39,0,-515.305,4.70325,-0.866784,34.1869,31.1542,27.2091,25.2444,23.9862,23.2297,23.7632,22.6136,19.3859,20.1544
516.635,0.998803,0.0699728,3,15,0,-515.862,4.54437,-0.803047,31.7883,29.1669,25.7283,24.0025,22.8921,22.2223,22.6948,21.6758,18.7936,19.4828
516.59,0.976298,0.0699728,2,5,0,-516.456,4.56888,-0.81543,32.0364,29.3556,25.8447,24.0853,22.9543,22.2725,22.7534,21.7164,18.7874,19.4872
517.146,0.999712,0.0699728,4,23,0,-516.441,4.12246,-0.557351,29.0562,27.3714,25.0892,23.9088,23.1356,22.6637,22.9971,22.2754,20.1752,20.6859
517.025,0.999843,0.0699728,5,55,0,-517.005,4.28185,-0.648126,30.1428,28.1202,25.4126,24.0276,23.1264,22.5788,22.9655,22.1296,19.7225,20.3042
516.73,0.942345,0.0699728,4,19,0,-516.299,4.18214,-0.556791,30.8664,29.0785,26.6562,25.4033,24.5826,24.0817,24.4355,23.6695,21.44,21.9821
516.306,0.964877,0.0699728,2,3,0,-516.264,4.19117,-0.547604,31.5354,29.738,27.2999,26.0375,25.2099,24.7046,25.0616,24.2887,22.0368,22.5847
517.065,1,0.0699728,2,3,0,-516.421,4.11861,-0.568359,28.5172,26.8321,24.5525,23.3751,22.6045,22.1344,22.4665,21.7478,19.6588,20.1664
517.126,0.999963,0.0699728,2,7,0,-517.078,4.14011,-0.559098,29.5039,27.7879,25.464,24.2623,23.4753,22.995,23.3343,22.5998,20.4626,20.9822
517.154,0.999982,0.0699728,3,11,0,-517.122,4.10966,-0.546631,29.1052,27.4491,25.2025,24.0391,23.2764,22.8107,23.1397,22.4273,20.3515,20.8566
516.639,0.919426,0.0699728,5,43,0,-516.167,3.55797,-0.25798,24.7624,24.0872,23.1358,22.6254,22.2838,22.0722,22.2219,21.8964,20.9154,21.1588
516.709,0.937532,0.0699728,1,3,0,-516.026,3.603,-0.227463,26.9936,26.3435,25.4239,24.9288,24.5966,24.3906,24.5363,24.2191,23.2598,23.4983
516.817,1,0.0699728,2,3,0,-516.713,3.5571,-0.246335,25.1332,24.4783,23.5543,23.0579,22.7253,22.5193,22.6651,22.3479,21.3909,21.6285
516.704,0.961599,0.0699728,5,51,0,-515.845,3.48214,-0.167388,25.9436,25.4823,24.8247,24.468,24.2276,24.0781,24.1839,23.9535,23.2516,23.4268
517.087,0.991995,0.0699728,4,27,0,-515.418,3.73095,-0.33543,26.513,25.5768,24.2711,23.5773,23.1154,22.8305,23.032,22.5943,21.2871,21.6097
517.124,0.961668,0.0699728,5,39,0,-516.747,4.16311,-0.577114,29.4642,27.6971,25.3094,24.0775,23.2717,22.7804,23.1274,22.3763,20.1956,20.7251
516.845,0.824733,0.0699728,5,43,0,-515.004,4.41426,-0.718002,31.3094,28.9906,25.9148,24.3549,23.345,22.7334,23.1651,22.2329,19.57,20.2105
516.831,0.895475,0.0699728,5,47,0,-515.117,3.48968,-0.192243,25.2764,24.761,24.0284,23.6323,23.3659,23.2004,23.3175,23.0625,22.288,22.481
513.405,0.906671,0.0699728,5,35,0,-509.615,5.46731,-1.33815,38.8175,33.6314,27.2875,24.3061,22.4615,21.3771,22.1399,20.5083,16.1686,17.1686
513.633,0.639455,0.0699728,2,3,0,-510.145,5.38384,-1.31494,36.8469,32.0036,26.0611,23.2603,21.5245,20.503,21.2216,19.6838,15.5827,16.5293
513.694,0.997339,0.0699728,2,3,0,-513.575,5.40351,-1.31274,37.6906,32.7441,26.6733,23.8112,22.0371,20.993,21.7276,20.1557,15.9625,16.9305
513.502,0.979281,0.0699728,2,3,0,-513.485,5.43199,-1.3042,39.2297,34.1125,27.825,24.8577,23.0173,21.9337,22.696,21.0644,16.7075,17.7139
513.519,0.941699,0.0699728,2,3,0,-512.992,5.39152,-1.32386,36.6862,31.8336,25.8866,23.0867,21.3526,20.3326,21.0501,19.5148,15.4245,16.368
514.293,0.936245,0.0699728,3,9,0,-513.019,5.24321,-1.23113,35.8522,31.4206,25.9235,23.3058,21.6734,20.7089,21.3877,19.9333,16.0169,16.9262
514.473,1,0.0699728,2,3,0,-514.294,5.24156,-1.20732,36.9636,32.4774,26.8952,24.2292,22.5639,21.5787,22.2722,20.7858,16.7728,17.706
514.757,0.973561,0.0699728,3,9,0,-514.265,5.12465,-1.16305,34.9128,30.8214,25.701,23.2422,21.7013,20.7878,21.4309,20.0515,16.308,17.1812
514.844,0.980055,0.0699728,2,3,0,-514.56,5.13381,-1.12982,36.8527,32.65,27.3676,24.8205,23.2204,22.2703,22.9394,21.5037,17.5926,18.507
514.896,0.977161,0.0699728,1,3,0,-514.645,5.10974,-1.14864,35.0723,31.01,25.9166,23.4663,21.9292,21.0173,21.6594,20.2819,16.5377,17.4119
514.114,0.787117,0.0699728,2,7,0,-512.908,5.13202,-1.09557,38.529,34.2607,28.8717,26.2623,24.6189,23.6415,24.3299,22.8519,18.8097,19.7571
514.381,1,0.0699728,1,1,0,-514.053,5.12448,-1.09866,38.0806,33.8507,28.5125,25.9286,24.3017,23.3343,24.0156,22.5527,18.5533,19.4904
516.167,0.983655,0.0699728,3,15,0,-513.669,4.75165,-0.923373,33.2402,30.1083,26.0642,24.0641,22.7886,22.0237,22.563,21.4021,18.1637,18.9317
513.697,0.527165,0.0699728,2,3,0,-512.759,4.80002,-0.868788,37.5585,34.2194,29.8767,27.7146,26.3303,25.4979,26.0849,24.8201,21.2699,22.115
516.327,1,0.0699728,2,3,0,-513.511,4.67367,-0.885398,32.3659,29.436,25.6338,23.7446,22.5364,21.8106,22.3224,21.2199,18.1311,18.8655
516.335,0.999997,0.0699728,3,7,0,-516.291,4.67055,-0.883584,32.3442,29.422,25.6288,23.7438,22.538,21.8136,22.3244,21.2241,18.1404,18.8737
516.676,0.915758,0.0699728,3,11,0,-515.548,4.48921,-0.781295,30.9798,28.4914,25.218,23.5707,22.5092,21.8682,22.3204,21.3448,18.5782,19.2407
516.976,0.973064,0.0699728,5,35,0,-516.411,4.02534,-0.523171,27.6134,26.1078,24.059,22.9949,22.2962,21.869,22.1708,21.5171,19.6071,20.0726
514.15,0.456565,0.0699728,1,3,0,-512.547,4.12455,-0.466081,32.9392,31.3343,29.1341,27.9833,27.2246,26.7594,27.0881,26.3754,24.2792,24.7921
517.169,1,0.0699728,2,3,0,-513.885,4.06853,-0.52636,28.7081,27.1335,24.9918,23.8799,23.1499,22.7037,23.0189,22.3361,20.3419,20.8278
517.147,0.777297,0.0699728,2,3,0,-515.532,4.0518,-0.523245,28.3509,26.8049,24.7011,23.6085,22.891,22.4524,22.7623,22.091,20.1298,20.6078
516.454,0.839116,0.0699728,4,23,0,-513.78,4.62332,-0.854103,32.1062,29.2979,25.6386,23.8134,22.6435,21.9396,22.436,21.3661,18.3578,19.0746
516.206,0.876595,0.0699728,4,23,0,-514.961,4.22575,-0.565584,31.8615,29.9876,27.4519,26.1417,25.284,24.7608,25.1304,24.3303,22.0042,22.5695
517.1,1,0.0699728,2,3,0,-516.212,4.19122,-0.598787,29.4295,27.6003,25.1357,23.8675,23.0392,22.5347,22.891,22.1202,19.8877,20.429
515.921,0.837429,0.0699728,2,3,0,-515.601,4.22575,-0.55822,32.1802,30.3114,27.7803,26.4713,25.6139,25.0907,25.4603,24.6601,22.3316,22.8978
514.886,0.753454,0.0699728,1,1,0,-514.739,4.24423,-0.5484,33.2181,31.322,28.7506,27.4191,26.5464,26.0135,26.39,25.5749,23.2005,23.7782
516.797,0.995902,0.0699728,4,31,0,-514.8,4.38354,-0.72379,30.1256,27.8771,24.8969,23.3866,22.4092,21.8175,22.2351,21.3333,18.7589,19.3778
516.797,0.745651,0.0699728,1,3,0,-515.542,4.38354,-0.72379,30.1256,27.8771,24.8969,23.3866,22.4092,21.8175,22.2351,21.3333,18.7589,19.3778
516.837,0.976815,0.0699728,5,39,0,-514.764,3.91123,-0.401594,29.0348,27.8117,26.1206,25.2292,24.6386,24.2755,24.5322,23.975,22.3239,22.7296
516.451,0.95994,0.0699728,4,19,0,-516.211,4.00417,-0.532829,26.6845,25.2034,23.1906,22.1464,21.4612,21.0425,21.3383,20.6977,18.8281,19.2835
516.711,0.909576,0.0699728,4,31,0,-514.995,4.35054,-0.713314,29.5633,27.3875,24.4997,23.0343,22.0853,21.5104,21.9162,21.0399,18.5353,19.1379
515.932,0.989435,0.0699728,5,39,0,-514.758,3.1783,-0.039997,22.7429,22.6456,22.5045,22.4268,22.374,22.3409,22.3644,22.3132,22.1552,22.195
515.958,0.995797,0.0699728,2,3,0,-515.814,3.24523,-0.0155868,25.1326,25.0906,25.0296,24.9959,24.9729,24.9585,24.9687,24.9465,24.8775,24.8949
516.199,0.999973,0.0699728,3,9,0,-515.898,3.25612,-0.0798613,23.2938,23.0953,22.809,22.652,22.5456,22.4791,22.5262,22.4235,22.1076,22.1869
515.875,0.954998,0.0699728,3,11,0,-515.551,3.34143,-0.149937,23.0762,22.7084,22.1827,21.897,21.7042,21.5842,21.6691,21.4841,20.9193,21.0604
516.678,0.999407,0.0699728,5,35,0,-515.673,4.01509,-0.531188,27.0372,25.5411,23.5073,22.4521,21.7595,21.3363,21.6353,20.9878,19.0976,19.558
516.678,0.738099,0.0699728,2,3,0,-514.275,4.01509,-0.531188,27.0372,25.5411,23.5073,22.4521,21.7595,21.3363,21.6353,20.9878,19.0976,19.558
516.846,0.998803,0.0699728,5,43,0,-515.948,4.1499,-0.542412,30.4735,28.7526,26.4167,25.2064,24.4128,23.928,24.2705,23.529,21.3672,21.8934
516.283,0.934296,0.0699728,5,43,0,-514.635,3.27153,-0.0854817,23.4766,23.2625,22.9539,22.7849,22.6703,22.5988,22.6494,22.5389,22.1992,22.2845
515.146,0.959231,0.0699728,3,15,0,-514.804,2.99935,0.0498448,21.4711,21.5861,21.7549,21.8488,21.9132,21.9536,21.9249,21.9875,22.1831,22.1336
515.368,1,0.0699728,2,3,0,-515.071,3.01605,0.0469491,21.7474,21.8571,22.018,22.1076,22.1689,22.2074,22.1801,22.2397,22.426,22.3789
515.723,1,0.0699728,1,1,0,-515.45,3.03233,0.0546617,22.3361,22.4673,22.66,22.7673,22.8408,22.8871,22.8543,22.9259,23.1496,23.0929
514.636,0.994743,0.0699728,4,23,0,-514.013,2.6802,0.272156,21.0731,21.6968,22.6391,23.1782,23.5532,23.7915,23.6224,23.9931,25.1818,24.8763
515.317,1,0.0699728,3,11,0,-514.563,2.86851,0.168983,22.1287,22.5332,23.1359,23.4764,23.7115,23.8602,23.7548,23.9855,24.7166,24.53
514.986,0.912807,0.0699728,1,3,0,-514.824,2.90617,0.179819,23.3172,23.7709,24.448,24.8311,25.0959,25.2633,25.1446,25.4046,26.2293,26.0186
513.483,0.869409,0.0699728,3,11,0,-512.781,2.89743,0.22142,24.4509,25.0381,25.9192,26.4202,26.7675,26.9876,26.8315,27.1735,28.2639,27.9846
513.944,1,0.0699728,1,1,0,-513.31,2.89953,0.211358,24.1713,24.725,25.555,26.0263,26.3528,26.5595,26.4129,26.7342,27.7572,27.4953
514.761,1,0.0699728,1,1,0,-514.13,2.88452,0.197634,23.3736,23.8739,24.6224,25.0468,25.3405,25.5263,25.3945,25.6833,26.6011,26.3664
517.078,0.999446,0.0699728,5,51,0,-514.428,3.90827,-0.413706,28.4792,27.2441,25.5391,24.6417,24.0477,23.6827,23.9407,23.3808,21.7238,22.1306
517.072,0.999581,0.0699728,4,31,0,-517.013,4.04468,-0.492548,29.3423,27.8336,25.7724,24.6978,23.9907,23.5577,23.8636,23.2006,21.2565,21.7313
515.404,0.770782,0.0699728,2,7,0,-515.132,4.01028,-0.56273,25.7848,24.2757,22.2329,21.177,20.4857,20.0638,20.3618,19.7168,17.8408,18.2968
516.591,0.993815,0.0699728,2,7,0,-515.509,4.07069,-0.484765,30.434,28.8933,26.7861,25.6866,24.9626,24.5191,24.8325,24.1533,22.16,22.6471
516.375,1,0.0699728,4,31,0,-515.906,4.31624,-0.709628,28.7093,26.6069,23.8151,22.3978,21.4797,20.9234,21.316,20.468,18.0434,18.6269
516.976,0.995664,0.0699728,2,7,0,-516.218,4.31267,-0.671744,30.1097,28.0183,25.2272,23.8037,22.8791,22.3178,22.714,21.8577,19.3986,19.9919
516.976,0.642571,0.0699728,1,3,0,-515.103,4.31267,-0.671744,30.1097,28.0183,25.2272,23.8037,22.8791,22.3178,22.714,21.8577,19.3986,19.9919
516.782,0.970167,0.0699728,3,11,0,-516.636,4.35375,-0.710571,29.7684,27.5857,24.6876,23.2164,22.2635,21.6862,22.0937,21.2136,18.6975,19.303
517.053,0.999943,0.0699728,5,47,0,-516.234,3.88792,-0.438413,26.9889,25.7501,24.0457,23.1513,22.5603,22.1975,22.4539,21.8978,20.2568,20.659
516.82,0.946974,0.0699728,1,1,0,-516.81,3.87254,-0.442533,26.4295,25.2053,23.5218,22.6388,22.0555,21.6976,21.9506,21.4019,19.7835,20.1801
516.827,1,0.0699728,2,3,0,-516.739,3.90112,-0.395378,28.9852,27.7827,26.1187,25.2409,24.6591,24.3012,24.5542,24.0051,22.3766,22.7769
516.726,0.971369,0.0699728,4,23,0,-515.886,3.47692,-0.198411,24.7489,24.2282,23.4888,23.0892,22.8206,22.6538,22.7719,22.5149,21.735,21.9292
516.719,0.905868,0.0699728,2,3,0,-515.958,3.48724,-0.17089,25.953,25.482,24.8108,24.4469,24.2017,24.0493,24.1572,23.9222,23.2068,23.3853
516.675,0.906969,0.0699728,5,39,0,-515.584,4.42402,-0.752033,30.1954,27.8573,24.7697,23.2103,22.2033,21.5944,22.0241,21.0967,18.458,19.0911
517.175,0.997584,0.0699728,4,23,0,-516.141,4.05458,-0.514333,28.7744,27.2312,25.129,24.0359,23.3177,22.8785,23.1888,22.5165,20.55,21.0296
514.734,0.709579,0.0699728,2,3,0,-514.385,3.96991,-0.552341,25.1147,23.6711,21.7144,20.7018,20.0382,19.6331,19.9193,19.2997,17.4957,17.9345
517.152,0.999684,0.0699728,3,15,0,-514.668,3.99043,-0.4684,28.7148,27.3089,25.3821,24.3747,23.7105,23.3034,23.5911,22.9674,21.1333,21.582
517.006,0.990294,0.0699728,4,27,0,-516.889,3.80678,-0.352364,27.9545,26.9185,25.4769,24.7124,24.2041,23.8908,24.1124,23.6312,22.1971,22.5507
517.041,0.999999,0.0699728,4,31,0,-516.618,4.03976,-0.527014,27.8695,26.3391,24.2576,23.177,22.4677,22.0341,22.3404,21.6769,19.7393,20.2114
517.165,0.992763,0.0699728,4,31,0,-516.939,3.9321,-0.4368,28.2697,26.9768,25.1975,24.2636,23.6465,23.2677,23.5355,22.9547,21.2405,21.6607
517.097,0.859384,0.0699728,3,15,0,-515.975,3.84318,-0.407478,26.9099,25.76,24.1714,23.3346,22.7805,22.4399,22.6807,22.1581,20.6106,20.9907
516.671,0.952227,0.0699728,3,11,0,-516.571,3.91501,-0.397113,29.3218,28.1001,26.4099,25.5185,24.9278,24.5644,24.8213,24.2638,22.6108,23.0171
516.93,0.994286,0.0699728,4,23,0,-516.109,3.56862,-0.240957,25.6099,24.9571,24.0352,23.5396,23.2074,23.0016,23.1472,22.8303,21.8735,22.1112
516.963,0.828244,0.0699728,2,3,0,-515.709,3.58646,-0.245327,25.9173,25.2448,24.2956,23.7857,23.444,23.2323,23.3821,23.0563,22.0728,22.3171
517.175,0.994137,0.0699728,5,35,0,-516.632,4.04755,-0.50867,28.7925,27.2649,25.1823,24.0987,23.3865,22.9507,23.2586,22.5916,20.6393,21.1156
517.175,0.383838,0.0699728,1,3,0,-513.374,4.04755,-0.50867,28.7925,27.2649,25.1823,24.0987,23.3865,22.9507,23.2586,22.5916,20.6393,21.1156
517.14,0.839497,0.0699728,4,23,0,-515.716,3.78803,-0.361821,27.0869,26.0567,24.6248,23.8664,23.3625,23.052,23.2715,22.7948,21.3755,21.7252
517.006,0.97904,0.0699728,5,39,0,-516.571,4.16493,-0.597932,28.6989,26.9175,24.5172,23.2819,22.4751,21.9837,22.3307,21.5798,19.4048,19.9322
516.943,0.981026,0.0699728,5,47,0,-515.067,3.64025,-0.261568,26.7559,26.0163,24.9747,24.4162,24.0424,23.811,23.9747,23.6186,22.5461,22.8121
516.712,0.906315,0.0699728,2,3,0,-516.301,3.68039,-0.268426,27.5949,26.8123,25.7113,25.1215,24.7269,24.4827,24.6554,24.2797,23.1489,23.4293
516.818,1,0.0699728,1,1,0,-516.693,3.67059,-0.268349,27.3286,26.5538,25.4637,24.8797,24.489,24.2473,24.4183,24.0463,22.9267,23.2043
516.942,0.961153,0.0699728,2,7,0,-516.518,3.62596,-0.281989,25.6582,24.8944,23.8216,23.2478,22.8644,22.6272,22.795,22.4302,21.3341,21.6056
517.015,0.987894,0.0699728,2,3,0,-516.881,3.64955,-0.274985,26.5207,25.7506,24.6679,24.0883,23.7007,23.461,23.6306,23.2618,22.1526,22.4275
516.817,0.950053,0.0699728,5,39,0,-516.57,4.00906,-0.522016,27.21,25.7295,23.7147,22.6681,21.9808,21.5606,21.8575,21.2144,19.3353,19.7933
516.699,0.970018,0.0699728,4,31,0,-516.254,4.13654,-0.598942,27.8576,26.1256,23.7922,22.5914,21.8073,21.3296,21.667,20.9372,18.8235,19.336
516.835,0.947291,0.0699728,3,15,0,-516.079,4.01716,-0.525795,27.2916,25.7963,23.7622,22.7061,22.0127,21.5889,21.8884,21.2398,19.3454,19.807
516.52,0.980331,0.0699728,4,23,0,-516.338,4.15116,-0.613857,27.7038,25.9399,23.5681,22.3498,21.555,21.0713,21.4129,20.674,18.5378,19.0552
517.079,0.930505,0.0699728,5,39,0,-515.263,3.92777,-0.424861,28.6052,27.332,25.5769,24.6544,24.0443,23.6695,23.9344,23.3597,21.6612,22.0779
516.871,0.970796,0.0699728,4,23,0,-516.586,3.66323,-0.267619,27.1548,26.387,25.3067,24.7278,24.3406,24.1009,24.2705,23.9017,22.7918,23.067
514.176,0.741095,0.0699728,4,19,0,-513.602,3.53523,-0.130472,28.7576,28.3583,27.7861,27.4744,27.2638,27.1326,27.2255,27.0231,26.4038,26.5588
516.562,1,0.0699728,1,3,0,-514.726,3.48381,-0.159506,26.2652,25.8201,25.1847,24.8397,24.6071,24.4624,24.5649,24.3417,23.6616,23.8314
517.014,0.954295,0.0699728,5,47,0,-514.356,3.73634,-0.315718,27.3758,26.4651,25.1915,24.5131,24.0609,23.7816,23.9792,23.55,22.2653,22.5828
517.052,0.999997,0.0699728,3,11,0,-516.996,3.6981,-0.301533,26.8588,26.0048,24.8083,24.1698,23.7438,23.4805,23.6667,23.262,22.0485,22.3487
517,0.98532,0.0699728,5,43,0,-516.538,4.26903,-0.629497,30.5174,28.5265,25.8549,24.4853,23.5929,23.0501,23.4333,22.6045,20.2125,20.7913
516.935,0.970988,0.0699728,3,15,0,-516.553,4.31229,-0.677802,29.8527,27.7611,24.9721,23.5506,22.6277,22.0676,22.463,21.6087,19.1569,19.7482
516.96,1,0.0699728,1,1,0,-516.939,4.31449,-0.675372,30.0171,27.9212,25.1256,23.7004,22.7749,22.2132,22.6097,21.7528,19.2931,19.8864
516.952,0.987279,0.0699728,5,39,0,-516.384,3.70388,-0.332385,25.9114,25.0046,23.7395,23.0669,22.6191,22.3428,22.5382,22.1137,20.8456,21.1586
515.124,0.593099,0.0699728,1,3,0,-514.004,3.79031,-0.288893,29.9607,29.0473,27.7656,27.0807,26.6231,26.3403,26.5404,26.1054,24.7992,25.1226
515.753,1,0.0699728,2,3,0,-514.658,3.72951,-0.390921,24.562,23.5543,22.159,21.4225,20.9342,20.6338,20.8462,20.3852,19.0173,19.3537
517.07,0.980746,0.0699728,2,3,0,-515.48,3.74201,-0.345839,26.4334,25.4716,24.132,23.4211,22.9482,22.6566,22.8628,22.415,21.0791,21.4086
517.008,0.888816,0.0699728,4,23,0,-515.831,3.66887,-0.282026,26.782,25.9847,24.8648,24.2658,23.8655,23.6179,23.793,23.4122,22.268,22.5514
516.954,0.875621,0.0699728,2,3,0,-516.054,3.6124,-0.271021,25.6908,24.9553,23.9208,23.3668,22.9963,22.767,22.9292,22.5764,21.515,21.7782
516.806,0.96819,0.0699728,5,39,0,-516.219,4.1975,-0.569632,30.8049,28.9806,26.5132,25.239,24.4051,23.8965,24.2558,23.4781,21.2182,21.7672
516.733,0.984739,0.0699728,2,3,0,-516.614,4.12319,-0.590083,27.8192,26.1144,23.8149,22.6303,21.8562,21.3845,21.7177,20.9968,18.9069,19.4139
515.48,0.650409,0.0699728,1,3,0,-513.889,4.21356,-0.541239,32.5281,30.695,28.2066,26.917,26.0713,25.5547,25.9196,25.1294,22.8254,23.3862
514.292,0.718139,0.0699728,1,1,0,-514.052,4.22975,-0.530181,33.5567,31.7032,29.1834,27.8757,27.0175,26.493,26.8636,26.0611,23.7182,24.2889
515.172,0.998474,0.0699728,3,15,0,-513.34,4.02867,-0.42658,31.5688,30.1581,28.214,27.1923,26.5167,26.1017,26.3951,25.7587,23.8785,24.3398
516.498,0.746989,0.0699728,1,3,0,-513.038,3.9314,-0.489266,26.3162,24.9718,23.1344,22.1761,21.5453,21.1591,21.432,20.8405,19.1053,19.5292
516.727,0.913498,0.0699728,4,27,0,-514.93,4.18736,-0.559835,30.9006,29.1012,26.6643,25.4044,24.5792,24.0757,24.4314,23.6613,21.421,21.9657
516.867,0.950041,0.0699728,3,15,0,-515.868,4.354,-0.703848,30.0479,27.8647,24.9635,23.4896,22.5344,21.9555,22.3641,21.4815,18.9563,19.5642
514.137,0.707127,0.0699728,2,3,0,-513.582,4.41747,-0.64007,34.8987,32.5851,29.4846,27.8972,26.8636,26.2353,26.679,25.7198,22.955,23.6235
515.381,1,0.0699728,1,1,0,-514.129,4.38233,-0.640865,33.6576,31.4235,28.4301,26.8976,25.8998,25.2933,25.7216,24.7957,22.1271,22.7723
517.093,0.97833,0.0699728,4,27,0,-514.608,3.84583,-0.409594,26.9044,25.749,24.1531,23.3127,22.7562,22.4142,22.656,22.1313,20.5779,20.9594
516.637,0.922765,0.0699728,2,3,0,-516.608,3.90463,-0.389945,29.3016,28.1023,26.4416,25.565,24.9837,24.626,24.8789,24.3301,22.7014,23.102
516.4,0.975182,0.0699728,5,43,0,-515.465,3.66065,-0.246076,27.8851,27.1593,26.1351,25.5849,25.2163,24.9879,25.1495,24.7979,23.7371,24.0005
516.578,0.998576,0.0699728,4,31,0,-513.837,3.81128,-0.415913,25.7697,24.6463,23.096,22.2802,21.7403,21.4085,21.643,21.1342,19.6287,19.9983
516.973,0.998701,0.0699728,2,7,0,-516.622,3.84705,-0.372363,28.3273,27.2192,25.6811,24.8674,24.3272,23.9946,24.2298,23.7191,22.2007,22.5745
516.072,0.886718,0.0699728,2,7,0,-515.941,3.81051,-0.430903,25.2334,24.0947,22.5262,21.7024,21.1578,20.8233,21.0597,20.5469,19.0326,19.4039
515.926,0.949376,0.0699728,4,23,0,-514.833,4.00879,-0.550097,26.1897,24.6903,22.6573,21.6048,20.9151,20.494,20.7915,20.1474,18.2713,18.7277
517.069,1,0.0699728,2,3,0,-516.018,4.03154,-0.520328,27.8923,26.3794,24.3202,23.2502,22.5475,22.1179,22.4215,21.7639,19.842,20.3105
517.088,0.999462,0.0699728,4,27,0,-516.929,4.11735,-0.565438,28.5939,26.9126,24.6375,23.4619,22.6924,22.2229,22.5545,21.8366,19.7494,20.2566
517.088,0.921757,0.0699728,1,3,0,-516.72,4.11735,-0.565438,28.5939,26.9126,24.6375,23.4619,22.6924,22.2229,22.5545,21.8366,19.7494,20.2566
516.562,0.901441,0.0699728,2,3,0,-516.26,4.09352,-0.580021,27.3758,25.7259,23.4975,22.3481,21.5965,21.1383,21.4619,20.7615,18.7284,19.222
516.878,0.999206,0.0699728,5,35,0,-516.094,4.38796,-0.701733,31.1746,28.9161,25.9139,24.3884,23.3996,22.8002,23.2233,22.3095,19.6943,20.324
515.867,0.858718,0.0699728,3,15,0,-515.411,4.27809,-0.703736,27.8556,25.832,23.1428,21.7766,20.8912,20.3546,20.7334,19.9153,17.5745,18.138
515.774,0.969699,0.0699728,2,3,0,-515.043,4.44696,-0.689615,33.6153,31.2205,28.0321,26.4095,25.3569,24.7185,25.1691,24.1955,21.4053,22.0777
516.728,1,0.0699728,2,7,0,-515.836,4.41484,-0.743924,30.2492,27.9312,24.8668,23.3177,22.3167,21.7112,22.1385,21.2161,18.5892,19.2199
516.995,0.947327,0.0699728,5,35,0,-514.914,3.83024,-0.407797,26.5526,25.4171,23.8485,23.0223,22.4751,22.1388,22.3766,21.8606,20.3327,20.708
516.85,0.988173,0.0699728,5,33,0,-516.462,4.33656,-0.697177,29.7957,27.6506,24.7975,23.3468,22.4063,21.8361,22.2386,21.3691,18.8794,19.4791
517.104,0.933502,0.0699728,4,31,0,-515.588,4.08247,-0.545091,28.3837,26.7731,24.5878,23.4558,22.7137,22.2605,22.5806,21.8874,19.867,20.3587
517.171,0.998877,0.0699728,5,39,0,-517,3.87127,-0.413104,27.467,26.2774,24.6353,23.7709,23.1987,22.847,23.0957,22.5563,20.9599,21.3519
516.528,0.89879,0.0699728,2,7,0,-516.251,3.80655,-0.414888,25.6835,24.5666,23.0249,22.2136,21.6766,21.3466,21.5799,21.0737,19.5761,19.9438
516.951,1,0.0699728,1,1,0,-516.62,3.81958,-0.404141,26.4012,25.2821,23.7354,22.9203,22.3804,22.0485,22.2832,21.7739,20.2652,20.6359
517.114,0.999471,0.0699728,1,3,0,-516.987,3.82857,-0.396473,26.917,25.7973,24.248,23.4309,22.8893,22.5562,22.7917,22.2806,20.7651,21.1376
517.054,0.998826,0.0699728,4,31,0,-516.43,3.73958,-0.321293,27.2587,26.3361,25.0469,24.3607,23.9034,23.6211,23.8208,23.387,22.0893,22.4099
512.057,0.911584,0.0699728,5,53,0,-508.868,2.12949,0.58445,18.5292,19.7269,21.6126,22.7329,23.5302,24.0442,23.6789,24.4839,27.1631,26.4604
512.183,0.939548,0.0699728,2,3,0,-511.649,2.16381,0.57917,19.0396,20.2589,22.1772,23.3161,24.1263,24.6485,24.2774,25.0952,27.8152,27.102
511.787,0.928537,0.0699728,2,3,0,-511.587,2.17619,0.597001,19.747,21.0517,23.1094,24.3336,25.2057,25.7683,25.3684,26.2498,29.1872,28.4161
