# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = model_model
# start_datetime = 2023-05-02 19:37:27 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /tmp/tmp3g0x3jh1/x7bkrd9n.json
# init = 2 (Default)
# random
#   seed = 59206
# output
#   file = /home/lab5/output/model-20230502193727_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10
# Adaptation terminated
# Step size = 0.0879736
# Diagonal elements of inverse mass matrix:
# 0.258552, 0.0868116
516.735,1,0.0879736,2,3,0,-515.289,3.50281,-0.215787,24.8084,24.2413,23.4378,23.0045,22.7136,22.5331,22.6608,22.3828,21.5409,21.7504
517.12,0.965662,0.0879736,5,39,0,-516.4,4.08062,-0.54235,28.4361,26.8304,24.651,23.5217,22.7812,22.3289,22.6484,21.9565,19.9394,20.4304
512.86,0.346751,0.0879736,2,3,0,-511.181,4.16296,-0.471473,33.9807,32.3063,30.0126,28.8137,28.0235,27.5392,27.8814,27.1395,24.9586,25.492
516.551,1,0.0879736,2,7,0,-513.033,3.9607,-0.5045,26.5464,25.1492,23.2434,22.2513,21.5989,21.1997,21.4818,20.8707,19.0813,19.5179
515.875,0.863966,0.0879736,1,1,0,-515.846,3.94379,-0.513814,25.7749,24.394,22.5126,21.5343,20.8915,20.4983,20.7761,20.1743,18.4141,18.8434
516.942,0.892392,0.0879736,1,3,0,-514.788,4.0143,-0.466205,29.496,28.0585,26.0878,25.0571,24.3775,23.9608,24.2553,23.617,21.7395,22.1988
516.969,0.99725,0.0879736,4,27,0,-516.788,3.99799,-0.458153,29.3363,27.9307,26.0016,24.9917,24.3254,23.9168,24.2056,23.5794,21.736,22.1873
516.888,1,0.0879736,5,39,0,-516.152,3.75962,-0.319666,27.8716,26.9329,25.6211,24.9226,24.4571,24.1697,24.373,23.9313,22.61,22.9365
513.82,0.668919,0.0879736,2,7,0,-513.351,3.70871,-0.414969,23.2871,22.2741,20.8761,20.1403,19.6534,19.3541,19.5657,19.1067,17.7486,18.082
514.791,0.80341,0.0879736,2,3,0,-509.578,3.79667,-0.4504,24.2395,23.0972,21.5281,20.7058,20.163,19.83,20.0653,19.555,18.051,18.4194
515.956,0.84515,0.0879736,2,3,0,-512.495,3.86823,-0.350041,29.8196,28.7216,27.1933,26.3826,25.8435,25.5112,25.7462,25.2358,23.7141,24.0893
517.153,0.991312,0.0879736,1,3,0,-515.977,3.81894,-0.376543,27.387,26.3038,24.8012,24.0068,23.4795,23.1548,23.3844,22.8861,21.405,21.7696
516.62,0.921086,0.0879736,4,19,0,-516.198,3.67847,-0.263568,27.7234,26.9512,25.8641,25.2814,24.8914,24.65,24.8208,24.4493,23.3308,23.6082
515.54,0.999799,0.0879736,4,31,0,-513.236,4.81373,-0.993778,32.159,28.91,24.7531,22.715,21.4219,20.649,21.1936,20.0224,16.7815,17.5464
515.7,1,0.0879736,2,3,0,-515.444,4.8302,-0.939773,35.1684,31.7989,27.4573,25.3144,23.9495,23.1315,23.7081,22.4672,19.0122,19.8307
513.023,0.647694,0.0879736,4,19,0,-511.049,4.32867,-0.571381,35.0397,32.9584,30.1442,28.6911,27.7403,27.1604,27.57,26.6834,24.1075,24.7332
513.436,1,0.0879736,4,27,0,-511.703,3.66116,-0.190294,30.0838,29.4765,28.6131,28.1462,27.8321,27.6369,27.775,27.4743,26.5609,26.7886
515.536,0.996237,0.0879736,2,7,0,-513.425,3.46496,-0.236455,23.2291,22.6478,21.8266,21.3849,21.0887,20.9051,21.035,20.7524,19.8986,20.1107
516.83,1,0.0879736,2,3,0,-515.783,3.53182,-0.200772,26.0622,25.5074,24.7198,24.2944,24.0084,23.8309,23.9565,23.683,22.853,23.0597
516.732,0.997814,0.0879736,3,15,0,-516.578,3.42729,-0.156449,24.9247,24.5103,23.9185,23.5972,23.3804,23.2456,23.341,23.1331,22.4989,22.6573
514.549,0.60958,0.0879736,2,3,0,-513.967,3.52375,-0.130087,28.4441,28.0503,27.486,27.1786,26.9709,26.8415,26.9331,26.7334,26.1226,26.2754
516.01,1,0.0879736,1,1,0,-514.909,3.49581,-0.14556,27.0882,26.6689,26.0693,25.7433,25.5232,25.3862,25.4832,25.2719,24.6267,24.788
515.217,0.815176,0.0879736,1,1,0,-515.141,3.50764,-0.133368,27.8658,27.4704,26.904,26.5955,26.3871,26.2573,26.3492,26.149,25.5366,25.6898
515.205,1,0.0879736,2,7,0,-515.138,3.35722,-0.177994,22.5711,22.1446,21.5374,21.2084,20.9869,20.8493,20.9467,20.7345,20.089,20.2501
515.866,0.762192,0.0879736,2,7,0,-512.7,3.43948,-0.11167,26.8045,26.4856,26.0276,25.7775,25.6083,25.5028,25.5775,25.4146,24.9153,25.0404
516.786,0.999666,0.0879736,4,27,0,-515.108,3.64999,-0.255854,27.2272,26.4908,25.4529,24.896,24.5232,24.2922,24.4556,24.1003,23.0292,23.295
516.584,0.977478,0.0879736,5,39,0,-516.293,4.34704,-0.653052,31.9598,29.7995,26.9095,25.4321,24.4712,23.8873,24.2995,23.4085,20.844,21.4635
517.056,0.996835,0.0879736,5,35,0,-516.464,3.75684,-0.330095,27.4053,26.4527,25.1233,24.4164,23.9456,23.6551,23.8606,23.4142,22.0805,22.4098
516.941,0.995947,0.0879736,4,19,0,-516.851,3.58691,-0.253849,25.6322,24.9443,23.9745,23.454,23.1055,22.8896,23.0424,22.7102,21.7086,21.9572
517.13,0.999895,0.0879736,5,47,0,-516.248,4.08035,-0.540837,28.4868,26.8826,24.7048,23.5761,22.8359,22.3838,22.7032,22.0115,19.9948,20.4857
516.647,0.908843,0.0879736,1,3,0,-516.585,4.06106,-0.558568,27.2809,25.6957,23.5487,22.4384,21.7112,21.2674,21.5809,20.9023,18.9274,19.4076
516.424,0.984888,0.0879736,4,31,0,-516.139,3.77214,-0.397879,25.3918,24.3318,22.8656,22.0923,21.5799,21.2648,21.4876,21.004,19.5704,19.9228
517.179,0.999172,0.0879736,4,27,0,-516.331,4.00429,-0.48193,28.588,27.1489,25.1802,24.1525,23.4756,23.061,23.354,22.7189,20.8545,21.3102
517.164,0.997066,0.0879736,4,23,0,-517.122,4.05262,-0.508453,28.9473,27.4121,25.3192,24.2302,23.5143,23.0764,23.3858,22.7154,20.7532,21.2319
517.045,0.984741,0.0879736,5,33,0,-516.633,3.6736,-0.301038,26.2264,25.3938,24.2273,23.6048,23.1894,22.9327,23.1143,22.7196,21.5363,21.8291
515.991,0.932538,0.0879736,4,19,0,-515.921,3.38475,-0.0867105,26.2474,26.0046,25.6548,25.4631,25.3332,25.2521,25.3096,25.1843,24.7993,24.8959
516.13,1,0.0879736,3,11,0,-515.817,3.25346,-0.0819054,23.1679,22.9654,22.6735,22.5135,22.405,22.3372,22.3852,22.2806,21.9587,22.0395
517.055,0.987151,0.0879736,4,31,0,-514.723,3.97737,-0.490588,27.505,26.0963,24.1711,23.1673,22.5065,22.1019,22.3878,21.7683,19.9512,20.395
514.114,0.806795,0.0879736,5,43,0,-511.804,5.27288,-1.20087,38.4734,33.8273,28.0414,25.2759,23.5475,22.5248,23.2447,21.7015,17.5318,18.5019
517.169,0.99827,0.0879736,5,51,0,-513.505,3.9132,-0.440729,27.5936,26.3205,24.5694,23.6508,23.0439,22.6714,22.9347,22.3637,20.6793,21.0921
517.158,0.826152,0.0879736,2,3,0,-515.745,3.88659,-0.410713,27.9813,26.7764,25.1124,24.2363,23.6562,23.2997,23.5517,23.0048,21.3859,21.7835
516.818,0.960034,0.0879736,4,27,0,-516.419,3.74306,-0.364821,25.791,24.802,23.4281,22.7007,22.2174,21.9197,22.1302,21.6732,20.3129,20.6479
516.387,0.817116,0.0879736,1,3,0,-515.33,3.81268,-0.329849,28.9888,27.9819,26.5767,25.8294,25.3318,25.0247,25.2419,24.77,23.3601,23.7082
517.087,0.958125,0.0879736,1,3,0,-516.088,3.75621,-0.353112,26.5491,25.5632,24.1913,23.4639,22.9803,22.6822,22.893,22.4352,21.0708,21.4072
515.837,0.700165,0.0879736,2,3,0,-515.149,3.80339,-0.310547,29.4796,28.5147,27.1644,26.4447,25.9648,25.6683,25.878,25.4224,24.0576,24.395
517.003,0.999848,0.0879736,5,39,0,-515.383,4.30205,-0.658587,30.3262,28.2595,25.4968,24.0855,23.1678,22.6105,23.004,22.1534,19.707,20.2978
516.614,0.918643,0.0879736,3,15,0,-516.142,4.17485,-0.62355,27.9987,26.1888,23.7582,22.5112,21.6983,21.2038,21.553,20.7977,18.6166,19.1446
516.613,0.930406,0.0879736,4,31,0,-515.565,3.93509,-0.487451,26.4783,25.1306,23.2881,22.327,21.6942,21.3067,21.5805,20.9871,19.2459,19.6713
516.773,0.990168,0.0879736,4,23,0,-516.365,3.86839,-0.374546,28.853,27.7178,26.1426,25.3096,24.7566,24.4161,24.6569,24.1342,22.5804,22.9629
514.863,0.79028,0.0879736,4,31,0,-513.778,4.19524,-0.678927,26.515,24.6542,22.1734,20.9093,20.0885,19.5905,19.9421,19.1824,17.0025,17.5282
514.162,0.730363,0.0879736,4,31,0,-509.127,4.30265,-0.751908,26.7489,24.678,21.9432,20.562,19.67,19.1307,19.5112,18.6898,16.3525,16.9133
516.209,0.99031,0.0879736,2,7,0,-514.427,4.45661,-0.708385,33.0911,30.6719,27.4589,25.8275,24.7706,24.1302,24.5822,23.606,20.8142,21.4861
516.766,0.967856,0.0879736,2,7,0,-515.854,4.46439,-0.746883,31.659,29.2237,26.0055,24.3792,23.3286,22.6931,23.1415,22.1736,19.418,20.0794
516.891,0.996171,0.0879736,3,13,0,-516.706,4.38689,-0.70386,31.0521,28.7959,25.7977,24.2745,23.2874,22.6891,23.1114,22.1993,19.5896,20.2179
517.178,0.903708,0.0879736,5,39,0,-515.423,3.9845,-0.46959,28.4991,27.1004,25.1836,24.1816,23.521,23.1161,23.4023,22.782,20.9583,21.4044
516.27,0.88968,0.0879736,2,7,0,-516.048,3.96953,-0.518358,26.2849,24.8645,22.9306,21.9255,21.2653,20.8616,21.1469,20.529,18.7227,19.1631
515.276,0.932977,0.0879736,4,31,0,-514.25,3.89426,-0.350886,30.5712,29.4429,27.8725,27.0396,26.4857,26.1443,26.3858,25.8614,24.2983,24.6837
513.675,0.987531,0.0879736,4,31,0,-512.376,3.07581,0.125633,25.677,26.0251,26.5409,26.8308,27.0303,27.1562,27.0669,27.2622,27.8776,27.7209
515.554,0.891419,0.0879736,2,3,0,-512.631,2.99638,0.114653,23.367,23.6559,24.0834,24.3234,24.4884,24.5924,24.5187,24.68,25.1879,25.0587
515.725,0.979689,0.0879736,3,15,0,-515.169,3.03443,0.053096,22.3357,22.4632,22.6503,22.7545,22.8258,22.8707,22.8389,22.9084,23.1255,23.0705
514.411,0.890053,0.0879736,2,3,0,-514.312,3.07614,0.111867,25.212,25.5161,25.9659,26.2183,26.3918,26.5012,26.4237,26.5933,27.1272,26.9914
515.794,1,0.0879736,5,47,0,-514.144,4.28579,-0.591381,32.6736,30.6671,27.961,26.5672,25.6565,25.1016,25.4935,24.6455,22.1873,22.7836
516.94,0.998063,0.0879736,3,11,0,-515.567,4.27878,-0.629731,30.8068,28.7963,26.0985,24.7154,23.8143,23.2662,23.6532,22.8163,20.401,20.9854
516.829,0.974907,0.0879736,3,15,0,-516.488,4.30964,-0.685356,29.4715,27.3844,24.6041,23.1885,22.2698,21.7125,22.1059,21.256,18.819,19.4064
516.963,0.961432,0.0879736,3,11,0,-516.328,4.22777,-0.633993,29.1067,27.1947,24.6305,23.3167,22.4609,21.9405,22.3079,21.5134,19.2215,19.7759
517.02,1,0.0879736,1,1,0,-516.975,4.23245,-0.630891,29.3659,27.446,24.8702,23.5499,22.6897,22.1665,22.5359,21.7371,19.4321,19.9898
516.46,0.915847,0.0879736,3,15,0,-516.041,4.18945,-0.551272,31.3257,29.5286,27.0922,25.8312,25.0048,24.5003,24.8567,24.085,21.8378,22.3844
516.892,0.896517,0.0879736,1,3,0,-515.655,4.12504,-0.583565,28.1174,26.4128,24.1115,22.9251,22.1495,21.6767,22.0106,21.2879,19.1913,19.7002
517.045,0.998395,0.0879736,5,39,0,-516.792,3.94022,-0.469804,27.257,25.9186,24.0846,23.1259,22.4939,22.1065,22.3803,21.7868,20.042,20.4688
516.449,0.915529,0.0879736,4,27,0,-515.667,4.31533,-0.706457,28.8064,26.7059,23.9156,22.4985,21.5803,21.0239,21.4166,20.5683,18.142,18.7261
516.84,0.99709,0.0879736,3,11,0,-516.241,4.42398,-0.726428,31.2572,28.9161,25.8142,24.2426,23.2259,22.6103,23.0448,22.1067,19.4299,20.0733
516.839,0.998694,0.0879736,2,3,0,-516.826,4.41314,-0.731357,30.7149,28.3994,25.3334,23.781,22.777,22.1693,22.5982,21.6722,19.0313,19.6659
517.055,0.994356,0.0879736,4,25,0,-516.448,4.18319,-0.577499,30.0462,28.243,25.8067,24.5498,23.7276,23.2263,23.5804,22.8141,20.5893,21.1295
516.533,0.951373,0.0879736,4,19,0,-516.382,4.30166,-0.622489,31.8296,29.7755,27.0165,25.6008,24.6779,24.1164,24.5129,23.6554,21.1785,21.7781
516.619,0.887938,0.0879736,2,3,0,-515.265,4.18122,-0.626884,28.0508,26.2282,23.7815,22.5268,21.7091,21.2117,21.5629,20.8034,18.6106,19.1413
516.641,0.999655,0.0879736,5,39,0,-515.46,3.37845,-0.121484,24.8851,24.5632,24.1015,23.8496,23.6793,23.5732,23.6484,23.4846,22.9831,23.1087
516.233,0.94662,0.0879736,2,3,0,-516.182,3.33701,-0.133352,23.4951,23.1617,22.6842,22.4242,22.2485,22.1391,22.2166,22.0477,21.5315,21.6606
516.687,0.990956,0.0879736,4,17,0,-516.028,3.58548,-0.273099,24.9382,24.2189,23.2074,22.6658,22.3037,22.0796,22.2381,21.8934,20.8564,21.1134
516.649,0.900101,0.0879736,2,3,0,-515.637,3.62272,-0.23498,27.2528,26.5751,25.6173,25.1021,24.7566,24.5424,24.694,24.3642,23.368,23.6155
517.084,0.974791,0.0879736,5,39,0,-516.043,4.12912,-0.571948,28.6789,26.9737,24.6684,23.4781,22.6993,22.2243,22.5598,21.8336,19.7239,20.2363
516.994,0.997738,0.0879736,5,49,0,-516.347,4.26097,-0.623086,30.5359,28.5634,25.9143,24.5551,23.6691,23.13,23.5107,22.6874,20.3098,20.8853
516.496,0.894176,0.0879736,4,27,0,-515.487,4.02574,-0.543748,26.8669,25.346,23.2821,22.2128,21.5117,21.0835,21.386,20.731,18.8219,19.2865
515.601,0.76632,0.0879736,4,31,0,-509.964,3.47719,-0.242336,23.3287,22.7306,21.8862,21.4324,21.1282,20.9398,21.0731,20.783,19.9071,20.1247
515.95,0.993137,0.0879736,4,31,0,-514.548,4.05892,-0.460059,31.0991,29.603,27.5502,26.4758,25.7671,25.3324,25.6396,24.9736,23.0134,23.4932
515.706,0.979354,0.0879736,2,3,0,-515.435,4.06839,-0.460165,31.3904,29.8799,27.8075,26.7228,26.0073,25.5685,25.8786,25.2063,23.2274,23.7117
516.96,0.863265,0.0879736,2,3,0,-514.517,4.01257,-0.516814,27.4983,26.0166,23.9988,22.95,22.261,21.8396,22.1374,21.4925,19.6068,20.0666
514.615,0.760898,0.0879736,2,7,0,-514.221,4.15524,-0.491224,32.8312,31.1476,28.8469,27.6473,26.8578,26.3744,26.716,25.9757,23.8047,24.3349
516.629,0.739624,0.0879736,1,3,0,-512.513,4.05882,-0.557957,27.2424,25.6611,23.5193,22.4115,21.686,21.2432,21.556,20.8788,18.9083,19.3874
516.879,1,0.0879736,1,1,0,-516.663,4.0703,-0.553815,27.7115,26.1146,23.9503,22.8305,22.0968,21.6489,21.9653,21.2803,19.2861,19.7711
516.636,0.94125,0.0879736,4,27,0,-515.811,3.8438,-0.355431,28.8887,27.809,26.3071,25.5109,24.9816,24.6555,24.8861,24.3852,22.8929,23.2607
516.741,1,0.0879736,1,1,0,-516.579,3.84372,-0.359376,28.733,27.6474,26.1381,25.3384,24.807,24.4795,24.7111,24.2083,22.7108,23.0798
517.076,1,0.0879736,2,7,0,-516.784,3.81858,-0.394378,26.7251,25.619,24.0884,23.2809,22.7456,22.4163,22.6491,22.1438,20.6453,21.0137
517.102,0.999666,0.0879736,3,11,0,-517.044,3.82817,-0.397698,26.8617,25.7408,24.1904,23.3727,22.8308,22.4975,22.7332,22.2218,20.7058,21.0784
516.438,0.880526,0.0879736,1,3,0,-516.353,3.80794,-0.418716,25.5867,24.4639,22.915,22.1002,21.5611,21.2299,21.464,20.956,19.4535,19.8223
516.844,0.983452,0.0879736,5,43,0,-515.706,3.56472,-0.249318,25.2237,24.5586,23.6205,23.1168,22.7794,22.5703,22.7182,22.3965,21.426,21.667
516.642,0.985595,0.0879736,2,3,0,-516.624,3.54808,-0.251498,24.7343,24.0765,23.149,22.651,22.3175,22.1109,22.2571,21.9392,20.9804,21.2184
516.837,0.999904,0.0879736,5,35,0,-516.586,4.18019,-0.560493,30.6526,28.8655,26.4457,25.1947,24.3754,23.8754,24.2286,23.464,21.2399,21.7806
516.935,0.974996,0.0879736,5,47,0,-516.266,3.56863,-0.239565,25.6583,25.0079,24.0894,23.5955,23.2645,23.0593,23.2045,22.8886,21.9348,22.1718
516.714,0.705272,0.0879736,2,7,0,-513.739,3.44869,-0.178836,24.7049,24.2359,23.5682,23.2066,22.9631,22.8117,22.9189,22.6856,21.9761,22.1531
517.081,0.996028,0.0879736,4,29,0,-515.516,3.76331,-0.358579,26.5415,25.5408,24.1495,23.4123,22.9223,22.6204,22.8339,22.3703,20.9895,21.3298
516.556,0.987631,0.0879736,5,51,0,-516.143,3.33375,-0.0959837,24.6316,24.3795,24.0167,23.8182,23.6837,23.5998,23.6592,23.5297,23.1318,23.2316
516.556,0.72233,0.0879736,1,3,0,-515.183,3.33375,-0.0959837,24.6316,24.3795,24.0167,23.8182,23.6837,23.5998,23.6592,23.5297,23.1318,23.2316
516.32,0.966587,0.0879736,3,15,0,-515.913,3.28547,-0.0929851,23.5661,23.3324,22.9959,22.8118,22.687,22.6092,22.6643,22.5441,22.1747,22.2673
516.256,0.912108,0.0879736,2,3,0,-515.467,3.30466,-0.0574317,25.2051,25.0505,24.8267,24.7037,24.6202,24.568,24.605,24.5243,24.2753,24.3379
517.132,0.998797,0.0879736,5,49,0,-515.459,3.97847,-0.484361,27.7679,26.3633,24.4422,23.4397,22.7795,22.3752,22.6609,22.0417,20.2241,20.6682
516.075,0.993205,0.0879736,5,55,0,-516.037,3.1518,-0.0111025,23.03,23.0026,22.9627,22.9407,22.9257,22.9163,22.9229,22.9084,22.8632,22.8746
515.73,0.999418,0.0879736,4,23,0,-515.034,3.00956,0.0951716,23.0619,23.2983,23.6473,23.8427,23.9769,24.0614,24.0015,24.1325,24.5441,24.4396
515.741,1,0.0879736,2,3,0,-515.728,3.00128,0.0902201,22.7191,22.9398,23.2654,23.4476,23.5727,23.6515,23.5956,23.7177,24.101,24.0036
516.009,0.977479,0.0879736,3,15,0,-515.056,3.17202,0.0156427,24.3653,24.4061,24.4658,24.499,24.5216,24.5358,24.5257,24.5477,24.616,24.5987
512.62,0.698126,0.0879736,2,7,0,-511.929,2.99338,-0.00151922,19.912,19.9088,19.904,19.9014,19.8996,19.8985,19.8993,19.8976,19.8922,19.8936
514.854,0.967564,0.0879736,2,3,0,-512.904,3.08798,0.0959698,24.9701,25.2282,25.6093,25.8227,25.9693,26.0616,25.9961,26.1393,26.5888,26.4746
515.181,0.998343,0.0879736,3,11,0,-514.299,3.09286,-0.0111354,21.7109,21.685,21.6473,21.6265,21.6123,21.6034,21.6097,21.5959,21.5532,21.564
515.284,1,0.0879736,2,3,0,-514.954,3.1602,0.0484813,25.1718,25.3029,25.4952,25.6023,25.6757,25.7217,25.6891,25.7604,25.9833,25.9268
516.599,0.986017,0.0879736,5,35,0,-515.007,4.18796,-0.555157,31.1154,29.3181,26.8827,25.6228,24.7974,24.2936,24.6495,23.879,21.636,22.1815
516.051,0.968134,0.0879736,4,31,0,-513.579,3.46508,-0.222283,23.681,23.1236,22.3344,21.9093,21.6239,21.4469,21.5722,21.2996,20.4748,20.6799
516.757,0.982134,0.0879736,2,7,0,-515.764,3.4645,-0.185772,24.8644,24.3743,23.6771,23.2998,23.0459,22.8882,22.9998,22.7567,22.0178,22.202
516.03,0.880128,0.0879736,2,3,0,-515.959,3.4933,-0.1448,27.0481,26.6316,26.036,25.712,25.4934,25.3572,25.4536,25.2436,24.6025,24.7628
515.442,0.941797,0.0879736,2,3,0,-515.179,3.36565,-0.17747,22.7782,22.3491,21.738,21.407,21.1841,21.0456,21.1436,20.9301,20.2804,20.4424
515.118,0.979176,0.0879736,3,15,0,-514.082,3.34982,-0.0461981,26.7728,26.6405,26.449,26.3435,26.2719,26.227,26.2588,26.1895,25.9754,26.0293
515.788,1,0.0879736,2,3,0,-515.153,3.24141,-0.0883848,22.6909,22.477,22.1688,22,21.8856,21.8142,21.8648,21.7545,21.4156,21.5006
516.541,0.99929,0.0879736,3,15,0,-515.584,3.40633,-0.16323,24.1851,23.7657,23.1674,22.8427,22.6239,22.4877,22.5841,22.3742,21.7346,21.8943
515.195,0.851495,0.0879736,5,39,0,-514.112,4.74145,-0.861945,35.7512,32.5966,28.4903,26.4442,25.1334,24.345,24.901,23.703,20.3372,21.1388
515.543,0.993026,0.0879736,4,23,0,-514.428,4.52914,-0.848727,29.4334,26.8743,23.5375,21.872,20.8041,20.1614,20.6147,19.6377,16.8888,17.5441
515.998,0.99455,0.0879736,2,7,0,-515.213,4.66078,-0.834355,34.2333,31.3051,27.4797,25.5671,24.3393,23.5999,24.1214,22.9972,19.8286,20.5846
516.308,0.939789,0.0879736,5,47,0,-514.322,3.63336,-0.317921,24.6237,23.7989,22.6458,22.0318,21.6225,21.3698,21.5486,21.1602,19.9981,20.2852
516.549,1,0.0879736,1,1,0,-516.285,3.64564,-0.316856,24.9637,24.1302,22.9649,22.3443,21.9306,21.6752,21.8558,21.4633,20.2883,20.5787
516.941,0.999754,0.0879736,5,51,0,-515.564,4.35395,-0.690045,30.6119,28.4297,25.5247,24.0463,23.0873,22.5056,22.9162,22.0292,19.4873,20.0998
516.166,0.952722,0.0879736,4,23,0,-515.865,4.62651,-0.818421,33.8001,30.9618,27.2461,25.3847,24.1884,23.4674,23.976,22.8793,19.7829,20.5226
517.15,0.898362,0.0879736,5,39,0,-514.952,3.82638,-0.388705,27.1414,26.034,24.5003,23.6905,23.1536,22.8232,23.0568,22.5497,21.0449,21.415
517.147,0.915994,0.0879736,4,27,0,-516.404,3.99426,-0.491547,27.9373,26.5036,24.5448,23.5234,22.8512,22.4397,22.7305,22.1002,20.252,20.7034
516.883,0.999502,0.0879736,5,39,0,-516.772,3.55178,-0.235846,25.3569,24.724,23.8297,23.3487,23.0261,22.8262,22.9677,22.6599,21.73,21.961
516.866,0.969439,0.0879736,5,39,0,-516.269,4.02555,-0.469032,29.7159,28.2591,26.2627,25.2189,24.5308,24.1091,24.4072,23.761,21.8611,22.3258
516.866,0.921805,0.0879736,4,27,0,-514.92,4.34,-0.697444,29.8877,27.7352,24.8723,23.4167,22.473,21.9009,22.3047,21.4323,18.9344,19.536
516.263,0.912037,0.0879736,3,11,0,-515.786,4.2942,-0.6088,32.183,30.1503,27.4151,26.0093,25.0919,24.5334,24.9278,24.0746,21.6064,22.2044
516.992,1,0.0879736,2,3,0,-516.328,4.27469,-0.632398,30.5707,28.5674,25.8803,24.5031,23.606,23.0604,23.4457,22.6126,20.2094,20.7908
516.987,1,0.0879736,2,7,0,-516.987,4.25883,-0.647159,29.4952,27.5188,24.8729,23.5193,22.6385,22.1032,22.4811,21.6641,19.3109,19.8796
516.358,0.829234,0.0879736,1,3,0,-515.899,4.30082,-0.61584,32.0901,30.0406,27.2853,25.8704,24.9476,24.3859,24.7826,23.9247,21.445,22.0455
514.438,0.864887,0.0879736,2,3,0,-514.382,4.32613,-0.589865,34.0884,32.0002,29.1834,27.7323,26.7841,26.2062,26.6143,25.7312,23.171,23.7921
515.77,1,0.0879736,1,1,0,-514.659,4.29958,-0.599158,32.781,30.7422,27.9955,26.5821,25.6591,25.0969,25.4939,24.6349,22.1471,22.7503
517.013,1,0.0879736,2,3,0,-515.759,4.27217,-0.64959,29.7934,27.7898,25.1083,23.7369,22.8447,22.3025,22.6853,21.8578,19.4752,20.0509
516.944,0.987364,0.0879736,3,15,0,-516.844,4.30739,-0.674542,29.8381,27.7572,24.9812,23.5659,22.6467,22.0889,22.4827,21.6317,19.1884,19.7778
516.192,0.907455,0.0879736,3,11,0,-515.978,4.32457,-0.625349,32.4417,30.3388,27.5153,26.067,25.1231,24.5488,24.9543,24.0774,21.5454,22.1583
516.538,1,0.0879736,1,1,0,-516.214,4.31909,-0.633574,31.9077,29.813,27.0038,25.5642,24.6266,24.0563,24.459,23.5884,21.077,21.6845
516.464,0.939613,0.0879736,4,31,0,-514.927,4.04177,-0.463644,30.4224,28.9476,26.9252,25.8672,25.1694,24.7416,25.0439,24.3884,22.4599,22.9318
516.48,0.848955,0.0879736,2,3,0,-514.702,3.89962,-0.47134,26.118,24.8315,23.0689,22.1476,21.5404,21.1682,21.4312,20.8611,19.1852,19.5951
516.796,0.999415,0.0879736,4,27,0,-516.136,3.85316,-0.366928,28.7108,27.6037,26.066,25.252,24.7114,24.3784,24.6139,24.1026,22.5814,22.9561
516.561,0.987481,0.0879736,4,27,0,-515.973,3.65384,-0.321414,25.0149,24.1679,22.9845,22.3545,21.9347,21.6756,21.8589,21.4606,20.2694,20.5637
515.32,0.887728,0.0879736,2,7,0,-515.298,3.75581,-0.273027,29.5719,28.7191,27.5201,26.878,26.4486,26.183,26.3709,25.9622,24.7328,25.0376
517.047,0.988734,0.0879736,3,11,0,-514.903,3.66847,-0.28957,26.4996,25.6899,24.5537,23.9466,23.5411,23.2904,23.4677,23.0822,21.9246,22.2112
514.633,0.586018,0.0879736,2,3,0,-513.99,3.75105,-0.258354,30.0209,29.2011,28.0461,27.4265,27.0118,26.7549,26.9366,26.5415,25.3507,25.6461
516.665,0.769939,0.0879736,2,3,0,-512.155,3.68959,-0.339125,25.312,24.4086,23.1492,22.4803,22.0351,21.7605,21.9547,21.5329,20.2737,20.5844
516.974,0.999178,0.0879736,2,7,0,-516.704,3.71984,-0.303968,27.3588,26.482,25.2539,24.5988,24.1617,23.8917,24.0827,23.6676,22.4232,22.731
516.82,0.923441,0.0879736,3,15,0,-516.155,3.63637,-0.250715,27.0461,26.329,25.3178,24.7749,24.4112,24.186,24.3454,23.9987,22.9531,23.2126
516.67,0.994253,0.0879736,4,23,0,-515.704,3.39443,-0.139506,24.6775,24.3113,23.7873,23.5021,23.3095,23.1896,23.2745,23.0895,22.5242,22.6655
