# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = model_model
# start_datetime = 2023-05-02 19:37:27 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /tmp/tmp3g0x3jh1/x7bkrd9n.json
# init = 2 (Default)
# random
#   seed = 59206
# output
#   file = /home/lab5/output/model-20230502193727_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10
516.298,0.827239,0.0816661,1,3,0,-516.002,3.60036,-0.298068,24.4723,23.7029,22.6246,22.049,21.6647,21.4273,21.5952,21.2301,20.135,20.406
516.926,0.946365,0.0816661,1,3,0,-515.849,3.65783,-0.268751,26.9674,26.2017,25.1245,24.5474,24.1614,23.9225,24.0915,23.7239,22.6177,22.892
515.971,0.874703,0.0816661,4,31,0,-515.35,3.86195,-0.463766,25.4113,24.1792,22.4895,21.6055,21.0226,20.6651,20.9177,20.3701,18.7589,19.1531
515.996,0.999696,0.0816661,2,3,0,-515.764,3.91419,-0.377253,30.0949,28.9024,27.2484,26.374,25.7936,25.4363,25.6889,25.1405,23.5106,23.9117
517.02,0.990914,0.0816661,4,27,0,-515.037,3.64416,-0.283136,26.089,25.3093,24.2143,23.6287,23.2374,22.9953,23.1666,22.7943,21.676,21.953
517.044,0.986949,0.0816661,5,43,0,-516.606,4.06959,-0.505399,29.5643,28.0056,25.8797,24.7731,24.0455,23.6004,23.9149,23.2334,21.238,21.7249
516.791,0.979523,0.0816661,2,3,0,-516.742,4.09096,-0.504417,30.2431,28.6516,26.4807,25.3506,24.6075,24.1528,24.4741,23.7779,21.7396,22.237
516.884,0.960356,0.0816661,4,31,0,-515.463,4.36764,-0.707822,30.2971,28.0839,25.1442,23.6515,22.6844,22.0984,22.512,21.6187,19.0639,19.6788
517.1,0.983445,0.0816661,4,27,0,-516.499,4.13293,-0.550003,29.6551,27.9576,25.656,24.4644,23.6835,23.2068,23.5436,22.8143,20.6903,21.207
516.53,0.990663,0.0816661,4,31,0,-516.111,4.54836,-0.785297,32.6902,30.0516,26.5823,24.8373,23.7131,23.0344,23.5132,22.4803,19.5527,20.2536
516.477,0.844755,0.0816661,2,3,0,-515.354,4.46348,-0.782654,30.1374,27.7127,24.5235,22.9189,21.885,21.2607,21.7011,20.751,18.057,18.7021
515.226,0.987284,0.0816661,4,19,0,-514.824,5.0165,-1.09513,34.3466,30.543,25.7406,23.4151,21.9505,21.0794,21.6929,20.3756,16.7728,17.6172
514.366,0.760596,0.0816661,2,3,0,-513.682,5.0895,-1.07329,38.0541,33.9193,28.6836,26.1415,24.5379,23.5832,24.2557,22.8113,18.8508,19.7804
514.809,0.999449,0.0816661,3,11,0,-514.269,4.95288,-0.992029,37.0476,33.311,28.5291,26.184,24.6959,23.8064,24.4333,23.0853,19.3547,20.2352
514.687,0.96489,0.0816661,1,1,0,-514.471,4.95188,-0.987834,37.221,33.4819,28.6943,26.3452,24.8541,23.9627,24.5909,23.2398,19.4988,20.382
514.946,0.996838,0.0816661,2,7,0,-514.411,4.90855,-1.0602,32.3221,28.8505,24.4472,22.3058,20.9537,20.1481,20.7156,19.4965,16.1491,16.9355
515.402,0.99878,0.0816661,3,11,0,-514.847,4.76591,-0.975478,31.425,28.3056,24.305,22.3391,21.0901,20.3429,20.8695,19.7368,16.5961,17.3383
515.868,0.921798,0.0816661,3,15,0,-514.21,4.73251,-0.878073,34.669,31.5553,27.5108,25.4995,24.2125,23.439,23.9844,22.8094,19.5145,20.2984
515.795,0.895613,0.0816661,2,3,0,-514.847,4.69114,-0.924735,31.231,28.2843,24.48,22.5989,21.3993,20.68,21.1871,20.0954,17.0506,17.7726
515.844,0.997737,0.0816661,3,11,0,-515.475,4.66888,-0.911899,31.0779,28.1844,24.4425,22.5893,21.4064,20.6967,21.1971,20.1197,17.1102,17.8245
515.624,0.997393,0.0816661,3,11,0,-515.182,4.82511,-0.995406,32.4557,29.1717,24.9708,22.9115,21.6051,20.8244,21.3746,20.1915,16.9183,17.6907
515.947,0.986996,0.0816661,2,7,0,-515.398,4.80512,-0.966998,33.0583,29.8038,25.6254,23.57,22.2633,21.4813,22.0325,20.8468,17.5558,18.3339
515.971,1,0.0816661,1,1,0,-515.95,4.80986,-0.965518,33.2819,30.0102,25.8088,23.7417,22.4275,21.6409,22.1953,21.0026,17.6917,18.4746
516.917,0.998635,0.0816661,4,21,0,-515.594,4.37078,-0.696051,30.8801,28.6603,25.7076,24.206,23.2324,22.6421,23.0588,22.1586,19.5809,20.2018
516.086,0.908283,0.0816661,5,37,0,-515.636,3.56667,-0.185689,27.5422,26.9995,26.2276,25.8099,25.5288,25.3541,25.4777,25.2085,24.3904,24.5944
516.626,0.948998,0.0816661,5,39,0,-515.166,4.04972,-0.552917,27.1801,25.6163,23.4967,22.3998,21.6811,21.2423,21.5522,20.8812,18.9274,19.4026
516.96,0.99871,0.0816661,2,7,0,-516.624,4.08064,-0.506596,29.8445,28.2673,26.1166,24.9974,24.2615,23.8113,24.1294,23.4401,21.4224,21.9147
515.446,0.841378,0.0816661,4,27,0,-514.85,3.94283,-0.381999,30.7711,29.5368,27.8259,26.9218,26.322,25.9528,26.2139,25.6472,23.9643,24.3784
517.092,1,0.0816661,2,3,0,-515.485,3.92158,-0.422415,28.523,27.2605,25.5198,24.6045,23.9991,23.6272,23.8901,23.3197,21.6336,22.0473
516.924,0.92552,0.0816661,3,15,0,-516.379,3.86122,-0.37749,28.533,27.4017,25.8326,25.003,24.4525,24.1136,24.3532,23.833,22.2869,22.6674
517.163,0.999982,0.0816661,4,31,0,-516.839,3.97393,-0.477539,27.8983,26.5064,24.6011,23.606,22.9504,22.5487,22.8326,22.2173,20.41,20.8518
517.128,0.998624,0.0816661,5,39,0,-516.98,3.84483,-0.404881,27.0491,25.9005,24.3132,23.4767,22.9228,22.5821,22.8229,22.3004,20.7525,21.1328
516.475,0.893328,0.0816661,2,3,0,-516.369,3.80596,-0.416327,25.6185,24.5006,22.9579,22.1462,21.609,21.2789,21.5123,21.006,19.5082,19.8759
516.736,1,0.0816661,2,3,0,-516.487,3.81409,-0.411449,25.9985,24.877,23.3284,22.5131,21.9733,21.6415,21.8761,21.3672,19.8609,20.2308
516.415,0.979723,0.0816661,4,27,0,-515.807,3.6331,-0.314134,24.7435,23.9244,22.7787,22.1684,21.7614,21.5101,21.6879,21.3016,20.1452,20.4311
516.993,0.960292,0.0816661,1,3,0,-516.093,3.68484,-0.287953,26.9958,26.1755,25.0242,24.4088,23.9978,23.7436,23.9234,23.5326,22.3588,22.6495
516.664,0.918772,0.0816661,4,31,0,-515.694,4.07274,-0.564544,27.3794,25.772,23.5966,22.4725,21.7365,21.2875,21.6046,20.9181,18.9216,19.4068
516.628,0.991562,0.0816661,2,3,0,-516.392,4.17475,-0.548235,30.9954,29.2268,26.828,25.586,24.7719,24.2748,24.6259,23.8656,21.6505,22.1894
516.127,0.851665,0.0816661,4,27,0,-514.37,3.62432,-0.317993,24.3996,23.5821,22.4393,21.8307,21.4251,21.1747,21.3518,20.9669,19.8151,20.0997
516.899,0.994047,0.0816661,4,31,0,-515.101,4.32649,-0.688037,29.8637,27.7408,24.914,23.475,22.5415,21.9752,22.3749,21.5114,19.036,19.6326
517.093,0.989638,0.0816661,5,43,0,-515.692,3.88936,-0.404467,28.2967,27.0964,25.4373,24.5631,23.9841,23.6281,23.8798,23.3336,21.7155,22.1131
517.08,0.985059,0.0816661,2,3,0,-516.946,3.87914,-0.430937,27.0247,25.8049,24.125,23.2426,22.6593,22.3011,22.5543,22.0051,20.3831,20.7809
515.806,0.691924,0.0816661,1,3,0,-515.009,3.94372,-0.389927,30.4705,29.2234,27.4965,26.5849,25.9805,25.6086,25.8716,25.3008,23.6073,24.0238
517.083,0.922062,0.0816661,1,3,0,-515.246,3.86521,-0.422321,26.963,25.7698,24.1247,23.2596,22.6874,22.3359,22.5844,22.0453,20.4516,20.8427
516.772,0.764279,0.0816661,4,19,0,-514.476,4.40987,-0.738045,30.3394,28.0321,24.9796,23.4354,22.4371,21.8331,22.2593,21.3391,18.7165,19.3464
515.784,0.989625,0.0816661,4,19,0,-515.126,4.87951,-1.00355,33.895,30.4387,26.0223,23.8595,22.4882,21.669,22.2463,21.0051,17.5747,18.3838
515.71,0.955576,0.0816661,2,7,0,-515.351,4.82018,-0.988991,32.5771,29.3009,25.1066,23.0489,21.7429,20.9621,21.5123,20.3291,17.0531,17.8265
515.454,0.945882,0.0816661,1,1,0,-515.439,4.81471,-0.99756,32.0264,28.7791,24.6265,22.5914,21.3005,20.5292,21.0728,19.9039,16.671,17.4338
515.563,0.996266,0.0816661,3,15,0,-514.926,4.95608,-1.04106,34.7834,31.1112,26.4418,24.1656,22.7264,21.8682,22.4729,21.1736,17.5979,18.4391
513.783,0.622034,0.0816661,2,3,0,-513.016,4.9915,-0.993109,38.4505,34.5683,29.601,27.1652,25.6197,24.696,25.347,23.9471,20.0734,20.9877
515.703,0.969094,0.0816661,2,3,0,-513.532,4.91294,-1.01519,34.5002,30.9436,26.4058,24.1868,22.7811,21.9418,22.5332,21.2618,17.7527,18.5797
516.939,0.996579,0.0816661,5,55,0,-515.374,3.60011,-0.242758,26.365,25.6879,24.7321,24.2183,23.8741,23.6607,23.8117,23.4833,22.4919,22.7381
516.644,0.934869,0.0816661,2,3,0,-516.426,3.61171,-0.228959,27.1746,26.5159,25.5843,25.0828,24.7464,24.5377,24.6854,24.3642,23.3929,23.6343
516.813,0.945575,0.0816661,1,3,0,-516.215,3.57016,-0.255472,25.1511,24.4718,23.5144,23.0007,22.6567,22.4437,22.5944,22.2666,21.2785,21.5237
516.637,0.937948,0.0816661,2,3,0,-516.245,3.54626,-0.250597,24.7194,24.0644,23.1406,22.6446,22.3123,22.1065,22.2521,21.9354,20.9802,21.2173
516.78,0.956153,0.0816661,3,15,0,-516.078,3.65048,-0.255805,27.2423,26.5056,25.4673,24.9102,24.5372,24.3062,24.4696,24.1142,23.0427,23.3086
516.839,1,0.0816661,1,1,0,-516.764,3.64857,-0.258132,27.1051,26.3655,25.3236,24.7646,24.3904,24.1588,24.3227,23.9662,22.8918,23.1584
516.88,0.987156,0.0816661,3,11,0,-516.671,3.72355,-0.2998,27.6158,26.7426,25.5191,24.8661,24.4302,24.1609,24.3514,23.9374,22.6956,23.0029
516.676,0.999911,0.0816661,5,43,0,-516.552,4.38658,-0.733527,29.8223,27.5676,24.5831,23.0724,22.0954,21.5042,21.9215,21.0206,18.452,19.0691
516.728,0.999681,0.0816661,2,7,0,-516.585,4.38484,-0.684988,31.7891,29.539,26.5415,25.0152,24.0247,23.4238,23.848,22.9316,20.3038,20.9372
515.698,0.893325,0.0816661,2,3,0,-515.676,4.32887,-0.736048,28.0542,25.9262,23.1103,21.6853,20.7641,20.2066,20.6,19.7506,17.3294,17.911
515.783,0.936911,0.0816661,2,3,0,-514.806,4.37833,-0.647468,33.2254,30.998,28.0162,26.4909,25.4983,24.8951,25.321,24.4003,21.7487,22.3895
514.316,0.79409,0.0816661,4,19,0,-512.819,4.60781,-0.918048,28.9947,26.2779,22.7672,21.0298,19.9214,19.2565,19.7252,18.7161,15.8991,16.5674
515.975,1,0.0816661,2,3,0,-514.413,4.65541,-0.829772,34.2613,31.346,27.5353,25.629,24.4049,23.6675,24.1876,23.0663,19.9044,20.6591
515.799,0.812282,0.0816661,2,3,0,-514.245,4.51672,-0.835065,29.6118,27.0768,23.7655,22.11,21.0474,20.4075,20.8588,19.8858,17.1438,17.798
515.867,0.996436,0.0816661,2,3,0,-515.553,4.57606,-0.773823,34.1337,31.4171,27.8401,26.0383,24.8766,24.1749,24.67,23.6017,20.5699,21.2963
515.077,0.920271,0.0816661,3,11,0,-514.516,4.56278,-0.745695,34.9883,32.3009,28.7493,26.9541,25.7943,25.0928,25.5878,24.5193,21.4766,22.2071
516.266,1,0.0816661,1,1,0,-515.38,4.53178,-0.759172,33.3082,30.7055,27.2718,25.5391,24.4208,23.7448,24.2218,23.1924,20.2658,20.9677
516.595,0.947774,0.0816661,1,3,0,-515.853,4.49363,-0.790208,30.7443,28.2479,24.9677,23.3187,22.2568,21.6159,22.0681,21.0927,18.3298,18.991
516.519,0.999256,0.0816661,3,15,0,-516.143,4.57785,-0.807046,32.6935,29.9846,26.4331,24.6515,23.5055,22.8145,23.302,22.2506,19.2782,19.9888
516.304,0.921351,0.0816661,4,19,0,-515.791,4.30212,-0.704377,28.5083,26.4355,23.6811,22.2819,21.3751,20.8256,21.2135,20.3757,17.9787,18.5558
515.953,0.86226,0.0816661,2,3,0,-514.498,4.33457,-0.732572,28.3476,26.2072,23.3734,21.9388,21.0111,20.4496,20.8458,19.9903,17.5506,18.1368
514.824,0.987005,0.0816661,5,43,0,-513.816,3.15331,0.0632529,25.5029,25.6763,25.9313,26.0735,26.171,26.2322,26.1888,26.2837,26.5808,26.5055
515.046,0.955571,0.0816661,2,7,0,-513.84,3.14919,-0.0512841,21.7559,21.6367,21.4641,21.3691,21.3045,21.2642,21.2928,21.2304,21.0378,21.0863
516.078,0.992771,0.0816661,1,3,0,-515.167,3.16975,-0.0249775,23.0116,22.9501,22.8607,22.8114,22.7778,22.7568,22.7717,22.7392,22.6385,22.6638
516.057,0.998931,0.0816661,2,3,0,-516.02,3.16609,-0.0237563,22.9654,22.907,22.8221,22.7753,22.7434,22.7235,22.7376,22.7067,22.6111,22.6352
516.222,0.999297,0.0816661,2,3,0,-516.042,3.17947,-0.0105339,23.6943,23.6675,23.6286,23.6071,23.5924,23.5833,23.5898,23.5756,23.5315,23.5426
516.624,0.946976,0.0816661,4,23,0,-515.407,3.5958,-0.282702,24.872,24.1297,23.0873,22.5298,22.1573,21.9269,22.0899,21.7355,20.6707,20.9345
517.015,0.991838,0.0816661,2,3,0,-516.55,3.63507,-0.271226,26.2724,25.5197,24.4611,23.8941,23.5149,23.2803,23.4463,23.0853,21.9992,22.2684
516.714,0.992164,0.0816661,5,35,0,-516.176,4.50329,-0.774923,31.6907,29.1652,25.84,24.1654,23.0858,22.4337,22.8938,21.901,19.084,19.7589
516.655,0.99931,0.0816661,3,15,0,-516.545,4.53564,-0.794443,31.8806,29.2786,25.8616,24.1448,23.0395,22.3726,22.8431,21.8282,18.9546,19.6422
517.014,0.97652,0.0816661,5,43,0,-515.581,3.72066,-0.307673,27.2447,26.361,25.124,24.4644,24.0245,23.7527,23.945,23.5272,22.2756,22.5851
516.596,0.999749,0.0816661,5,47,0,-515.962,4.53758,-0.783412,32.4223,29.8113,26.3775,24.65,23.5369,22.8649,23.339,22.3161,19.4164,20.1107
517.154,0.972876,0.0816661,5,39,0,-516.353,4.09112,-0.531633,29.1555,27.5408,25.346,24.2073,23.46,23.0034,23.326,22.6273,20.5878,21.0846
517.03,0.980394,0.0816661,2,3,0,-517.015,4.09903,-0.522235,29.7627,28.1427,25.938,24.7929,24.0408,23.5811,23.9059,23.2023,21.1462,21.6474
516.05,0.834213,0.0816661,4,23,0,-515.117,3.67265,-0.349359,24.5451,23.6431,22.3874,21.7213,21.2783,21.0052,21.1983,20.7788,19.5283,19.8366
516.155,0.953129,0.0816661,3,15,0,-515.116,3.67786,-0.248251,28.2859,27.5433,26.4956,25.933,25.556,25.3225,25.4877,25.1283,24.0441,24.3133
515.889,0.932541,0.0816661,1,1,0,-515.714,3.67975,-0.242542,28.5588,27.826,26.7915,26.2355,25.8628,25.6319,25.7953,25.4399,24.3669,24.6334
515.902,1,0.0816661,2,3,0,-515.601,3.57724,-0.295661,23.9907,23.2425,22.1934,21.6333,21.2593,21.0281,21.1916,20.8362,19.7699,20.0338
515.348,0.960818,0.0816661,5,39,0,-514.746,4.41808,-0.661992,33.9008,31.579,28.4766,26.8924,25.8626,25.2373,25.6788,24.7245,21.9809,22.6433
514.37,0.878271,0.0816661,5,39,0,-512.524,3.44233,-0.246932,22.3899,21.8052,20.9801,20.5369,20.24,20.056,20.1862,19.903,19.0487,19.2608
515.596,1,0.0816661,2,3,0,-514.427,3.48013,-0.244251,23.3371,22.7341,21.8831,21.4258,21.1193,20.9294,21.0638,20.7715,19.8894,20.1084
515.671,0.998923,0.0816661,3,11,0,-514.999,3.66521,-0.229512,28.6466,27.9506,26.9662,26.4364,26.0809,25.8605,26.0165,25.6771,24.6511,24.9062
516.299,1,0.0816661,1,1,0,-515.756,3.64775,-0.235858,27.9105,27.2138,26.2294,25.6999,25.3449,25.1248,25.2805,24.9417,23.9181,24.1725
516.963,0.999909,0.0816661,4,23,0,-516.188,3.84758,-0.420307,26.564,25.394,23.7803,22.9316,22.3701,22.0252,22.269,21.74,20.1756,20.5595
517.012,0.957238,0.0816661,1,3,0,-516.553,3.88954,-0.398487,28.5314,27.3386,25.6888,24.8187,24.2422,23.8876,24.1383,23.5943,21.9815,22.3779
516.854,0.823107,0.0816661,2,3,0,-515.737,3.84503,-0.424614,26.3427,25.1708,23.5554,22.7063,22.1447,21.7997,22.0436,21.5146,19.9512,20.3347
516.739,0.98913,0.0816661,4,31,0,-516.381,4.0236,-0.53366,27.1774,25.6667,23.6138,22.549,21.8503,21.4233,21.7249,21.0717,19.1655,19.6298
516.736,0.939476,0.0816661,2,3,0,-516.023,4.12514,-0.522546,30.5374,28.8743,26.611,25.4354,24.6634,24.1915,24.5249,23.8027,21.6922,22.2066
516.54,0.808211,0.0816661,4,27,0,-514.084,4.31149,-0.6289,31.8668,29.7897,27.0024,25.5733,24.6421,24.0756,24.4756,23.6107,21.1145,21.7185
516.572,0.997252,0.0816661,2,3,0,-516.4,4.23322,-0.657283,28.3589,26.43,23.851,22.5333,21.6765,21.156,21.5235,20.7292,18.4444,18.9962
516.906,0.998638,0.0816661,4,31,0,-516.038,3.98504,-0.504012,27.2185,25.7873,23.8349,22.8185,22.1501,21.7412,22.0301,21.404,19.5706,20.018
516.941,0.983565,0.0816661,2,3,0,-516.646,4.06891,-0.498461,29.8225,28.2712,26.1534,25.0502,24.3244,23.8802,24.1941,23.514,21.521,22.0075
517.092,0.999916,0.0816661,4,27,0,-516.592,4.03253,-0.486964,29.2076,27.7224,25.6918,24.6325,23.9351,23.508,23.8098,23.1557,21.2364,21.7053
517.179,0.999894,0.0816661,3,15,0,-517.077,3.99841,-0.487821,28.1949,26.7588,24.7954,23.7713,23.0971,22.6843,22.976,22.3437,20.4886,20.9418
517.069,0.969787,0.0816661,2,7,0,-516.975,4.0109,-0.472212,29.1582,27.7193,25.7482,24.7181,24.0391,23.6231,23.9171,23.2797,21.4062,21.8644
516.071,0.903948,0.0816661,4,27,0,-515.188,4.34765,-0.636095,32.7207,30.5644,27.6734,26.1925,25.228,24.6416,25.0557,24.1603,21.5784,22.2028
516.882,1,0.0816661,4,27,0,-515.239,4.09243,-0.566035,27.8677,26.2274,24.008,22.8613,22.1106,21.6527,21.9761,21.2759,19.2403,19.735
516.602,0.864167,0.0816661,1,3,0,-515.789,4.14785,-0.531083,30.8803,29.1718,26.8494,25.6444,24.8535,24.3702,24.7117,23.9722,21.8136,22.3394
516.327,0.99723,0.0816661,5,39,0,-516.039,3.59281,-0.207014,27.4687,26.8659,26.0111,25.5496,25.2396,25.0471,25.1833,24.8868,23.9881,24.2118
516.327,0.774098,0.0816661,1,1,0,-515.553,3.59281,-0.207014,27.4687,26.8659,26.0111,25.5496,25.2396,25.0471,25.1833,24.8868,23.9881,24.2118
516.649,0.93947,0.0816661,4,19,0,-515.588,3.76746,-0.387067,25.6453,24.6033,23.1598,22.3975,21.8919,21.5809,21.8008,21.3234,19.9062,20.2548
516.753,0.915376,0.0816661,3,15,0,-515.579,3.74882,-0.307274,28.038,27.1297,25.8583,25.1803,24.728,24.4487,24.6463,24.2168,22.9302,23.2483
517.105,0.990026,0.0816661,2,3,0,-516.633,3.74864,-0.333412,27.0598,26.11,24.785,24.0806,23.6117,23.3224,23.527,23.0826,21.7549,22.0826
517.103,0.986164,0.0816661,5,35,0,-516.794,3.98352,-0.490174,27.6902,26.2732,24.3365,23.3266,22.6619,22.2549,22.5425,21.9192,20.0909,20.5375
517.052,0.96879,0.0816661,4,31,0,-516.574,4.07506,-0.545802,28.147,26.5478,24.3781,23.2544,22.5177,22.0678,22.3856,21.6975,19.6921,20.1801
516.821,0.936797,0.0816661,2,3,0,-516.501,4.06192,-0.551878,27.5525,25.9701,23.8251,22.7149,21.9874,21.5433,21.857,21.1778,19.1997,19.6809
515.946,0.65523,0.0816661,2,3,0,-514.422,4.11731,-0.494281,31.4788,29.8547,27.6363,26.4801,25.7193,25.2535,25.5826,24.8694,22.7784,23.289
516.698,0.7907,0.0816661,2,3,0,-514.003,4.05768,-0.480928,30.1965,28.6796,26.604,25.5204,24.8067,24.3694,24.6784,24.0087,22.0424,22.523
516.583,0.984528,0.0816661,3,15,0,-516.281,4.17237,-0.545161,31.0505,29.2884,26.8975,25.659,24.8471,24.3513,24.7015,23.9431,21.7327,22.2706
516.141,0.969395,0.0816661,5,35,0,-515.321,4.37996,-0.658046,32.8071,30.5732,27.5866,26.0608,25.0687,24.4661,24.8916,23.972,21.3268,21.9656
516.947,0.976553,0.0816661,2,3,0,-515.945,4.32445,-0.681371,30.0725,27.9547,25.1322,23.6944,22.761,22.1947,22.5945,21.7307,19.2529,19.8504
517.106,0.979033,0.0816661,5,47,0,-516.761,4.03063,-0.516515,28.0107,26.5023,24.4479,23.3801,22.6786,22.2496,22.5527,21.8961,19.976,20.4442
516.268,0.995349,0.0816661,5,39,0,-515.729,3.20755,-0.0358565,23.5492,23.4589,23.3279,23.2557,23.2065,23.1758,23.1976,23.15,23.003,23.04
514.961,0.747907,0.0816661,1,3,0,-514.675,3.17475,-0.0696752,21.7711,21.6091,21.3752,21.2468,21.1597,21.1053,21.1438,21.0597,20.8006,20.8657
515.668,1,0.0816661,2,3,0,-515.025,3.2473,-0.00652495,25.495,25.4772,25.4513,25.4369,25.4271,25.421,25.4253,25.4158,25.3864,25.3938
515.965,0.890948,0.0816661,1,3,0,-514.757,3.17989,-0.0394356,22.7963,22.7002,22.5607,22.484,22.4317,22.399,22.4222,22.3717,22.2155,22.2548
516.104,0.999595,0.0816661,3,13,0,-515.811,3.29445,-0.0454091,25.3576,25.2345,25.0561,24.958,24.8912,24.8494,24.879,24.8145,24.6151,24.6653
516.057,1,0.0816661,2,3,0,-515.983,3.21818,-0.0613032,22.9962,22.8456,22.6279,22.5082,22.427,22.3762,22.4122,22.3337,22.0918,22.1526
515.842,0.950638,0.0816661,1,1,0,-515.806,3.2122,-0.0670794,22.6814,22.5189,22.2842,22.1553,22.0678,22.0132,22.0519,21.9674,21.7072,21.7726
516.433,0.999023,0.0816661,2,7,0,-515.816,3.28802,-0.0639808,24.5706,24.4027,24.16,24.0267,23.9362,23.8796,23.9197,23.8323,23.5629,23.6306
516.848,0.999969,0.0816661,4,23,0,-516.353,3.50537,-0.203671,25.2826,24.7367,23.9621,23.5438,23.2627,23.0881,23.2117,22.9428,22.1274,22.3304
515.5,0.829957,0.0816661,2,3,0,-515.251,3.55581,-0.165546,27.9966,27.5043,26.8022,26.4213,26.1646,26.0049,26.1179,25.8717,25.1218,25.3091
516.74,0.920395,0.0816661,1,3,0,-514.962,3.4818,-0.200589,24.7968,24.2695,23.5208,23.1164,22.8445,22.6757,22.7952,22.5351,21.7461,21.9426
516.543,0.955541,0.0816661,1,1,0,-516.541,3.46914,-0.205355,24.3276,23.798,23.0467,22.6411,22.3686,22.1994,22.3191,22.0584,21.2681,21.4649
515.137,0.900082,0.0816661,3,15,0,-514.648,3.40966,-0.078647,27.2041,26.9758,26.6464,26.4658,26.3433,26.2669,26.321,26.2029,25.8393,25.9306
515.352,1,0.0816661,1,1,0,-514.889,3.41252,-0.0847331,27.0587,26.8141,26.4615,26.2683,26.1374,26.0556,26.1135,25.9872,25.5989,25.6964
515.12,0.86381,0.0816661,2,3,0,-513.788,3.2447,-0.109898,22.1132,21.8543,21.4823,21.2792,21.1417,21.0559,21.1167,20.9843,20.5785,20.6802
516.166,0.875362,0.0816661,1,3,0,-513.935,3.32659,-0.0636937,25.5468,25.373,25.1218,24.9838,24.8901,24.8316,24.873,24.7826,24.5037,24.5738
516.547,0.993964,0.0816661,4,21,0,-515.456,3.61683,-0.227622,27.3634,26.704,25.7712,25.2689,24.932,24.723,24.8709,24.5491,23.5761,23.818
516.164,0.784998,0.0816661,2,7,0,-514.736,3.52858,-0.258162,24.0394,23.3834,22.4591,21.9634,21.6315,21.426,21.5714,21.2551,20.3022,20.5386
515.482,0.926732,0.0816661,5,35,0,-514.115,4.33586,-0.614748,33.2835,31.1613,28.3081,26.8427,25.8869,25.3051,25.7159,24.8273,22.2584,22.8806
515.484,0.990343,0.0816661,4,23,0,-514.579,3.85605,-0.471568,24.9968,23.7649,22.0773,21.1952,20.6138,20.2575,20.5093,19.9634,18.3589,18.7513
517.069,1,0.0816661,2,3,0,-515.811,3.92242,-0.421059,28.5994,27.3376,25.5973,24.6822,24.0768,23.7048,23.9678,23.3974,21.7108,22.1247
517.065,0.999295,0.0816661,4,31,0,-516.809,4.07848,-0.512373,29.5486,27.9698,25.8184,24.6995,23.9643,23.5145,23.8323,23.1439,21.13,21.6212
516.895,0.999838,0.0816661,5,49,0,-515.816,3.60008,-0.268909,25.4486,24.7257,23.7086,23.1637,22.7992,22.5736,22.7332,22.3862,21.3417,21.6007
517.182,0.921308,0.0816661,5,35,0,-516.237,4.00106,-0.488564,28.2415,26.8008,24.8316,23.8044,23.1283,22.7142,23.0068,22.3727,20.5125,20.9669
516.424,0.886603,0.0816661,4,27,0,-515.606,3.61578,-0.303179,24.6813,23.8923,22.7871,22.1976,21.8042,21.5611,21.733,21.3593,20.2392,20.5163
516.292,0.751187,0.0816661,3,15,0,-512.83,3.8907,-0.471905,25.8664,24.5907,22.8432,21.9299,21.3279,20.959,21.2197,20.6545,18.9933,19.3996
517.184,0.997608,0.0816661,2,3,0,-516.217,3.92043,-0.44047,27.8034,26.5215,24.758,23.8328,23.2216,22.8465,23.1117,22.5366,20.8401,21.2559
517.095,0.998998,0.0816661,5,39,0,-516.879,3.74124,-0.328047,27.0559,26.1212,24.8164,24.1224,23.6601,23.3749,23.5766,23.1383,21.8282,22.1517
515.926,0.836379,0.0816661,2,7,0,-515.616,3.7234,-0.38303,24.6742,23.6819,22.3065,21.5798,21.0978,20.8011,21.0109,20.5555,19.2031,19.5358
514.308,0.706209,0.0816661,1,1,0,-514.278,3.69413,-0.398452,23.4682,22.4872,21.1302,20.4146,19.9405,19.6488,19.855,19.4076,18.0811,18.4071
517.107,0.997792,0.0816661,1,3,0,-514.265,3.7578,-0.350712,26.6779,25.6938,24.324,23.5975,23.1144,22.8166,23.0272,22.5698,21.2063,21.5425
